city,timestamp,id,type,sub_type,tag,x,y,z,length,width,height,theta,v_x,v_y,intersect_id,vic_tag,from_side,car_side_id,road_side_id
PEK,1657431175.6,2,VEHICLE,CAR,AGENT_2,418020.486693427,4730656.47751491,0.0,4.0,1.96555769443512,1.51626753807068,2.23326420783997,-4.63352108001709,6.38268709182739,yizhuang#19-1_po,car,1,100001,-1
PEK,1657431175.7,2,VEHICLE,CAR,AGENT_2,418020.02620013,4730657.13344195,0.0,4.0,1.96555769443512,1.51626753807068,2.22853851318359,-4.59507417678833,6.50588798522949,yizhuang#19-1_po,car,1,100001,-1
PEK,1657431175.8,2,VEHICLE,CAR,AGENT_2,418019.590105853,4730657.81465994,0.0,4.0,1.96555769443512,1.51310837268829,2.22053599357605,-4.59420871734619,6.59153604507446,yizhuang#19-1_po,car,1,100001,-1
PEK,1657431175.9,2,VEHICLE,CAR,AGENT_2,418019.134288975,4730658.49024042,0.0,4.0,1.96555769443512,1.51310837268829,2.21167731285095,-4.61522912979126,6.58580207824707,yizhuang#19-1_po,car,1,100001,-1
PEK,1657431176.0,2,VEHICLE,CAR,AGENT_2,418018.722362558,4730659.1866793,0.0,4.0,1.96555769443512,1.51310837268829,2.2052538394928,-4.60670471191406,6.56829452514648,yizhuang#19-1_po,car,1,100001,-1
PEK,1657431176.1,2,VEHICLE,CAR,AGENT_2,418018.307819401,4730659.89307757,0.0,4.0,1.96555769443512,1.51310837268829,2.199786901474,-4.59898853302002,6.60848140716553,yizhuang#19-1_po,car,1,100001,-1
PEK,1657431176.2,2,VEHICLE,CAR,AGENT_2,418017.897359066,4730660.59416663,0.0,4.0,1.96555769443512,1.51310837268829,2.19651508331299,-4.62284469604492,6.70986223220825,yizhuang#19-1_po,car,1,100001,-1
PEK,1657431176.3,2,VEHICLE,CAR,AGENT_2,418017.483727853,4730661.31373392,0.0,4.0,1.96555769443512,1.51310837268829,2.18301439285278,-4.65572643280029,6.82125759124756,yizhuang#19-1_po,car,1,100001,-1
PEK,1657431176.4,2,VEHICLE,CAR,AGENT_2,418017.055520692,4730662.04378675,0.0,4.0,1.96555769443512,1.51310837268829,2.1690616607666,-4.65013313293457,6.93926095962524,yizhuang#19-1_po,car,1,100001,-1
PEK,1657431176.5,2,VEHICLE,CAR,AGENT_2,418016.637455611,4730662.77412733,0.0,4.0,1.96555769443512,1.51310837268829,2.14454960823059,-4.55651760101318,7.06595325469971,yizhuang#19-1_po,car,1,100001,-1
