city,timestamp,id,type,sub_type,tag,x,y,z,length,width,height,theta,v_x,v_y,intersect_id,vic_tag,from_side,car_side_id,road_side_id
PEK,1654573963.6,37,VEHICLE,CAR,AGENT_3,417755.011290678,4731089.39676068,0.0,4.3774528503418,1.68358194828033,1.38352000713348,2.12350392341614,0.0,0.0,yizhuang#20-1_po,vic,2,-1,200008
PEK,1654573963.7,37,VEHICLE,CAR,AGENT_3,417755.030684599,4731089.36649869,0.0,4.43331480026245,1.69466161727905,1.38352000713348,2.12514114379883,0.0,0.0,yizhuang#20-1_po,vic,2,-1,200008
PEK,1654573963.8,37,VEHICLE,CAR,AGENT_3,417755.018127569,4731089.37269089,0.0,4.43331480026245,1.69466161727905,1.38352000713348,2.12425851821899,0.0539566725492477,-0.0818589255213737,yizhuang#20-1_po,vic,2,-1,200008
PEK,1654573963.9,37,VEHICLE,CAR,AGENT_3,417755.019718298,4731089.36896012,0.0,4.46457672119141,1.70193886756897,1.38352000713348,2.123863697052,0.057612519711256,-0.0879738926887512,yizhuang#20-1_po,vic,2,-1,200008
PEK,1654573964.0,37,VEHICLE,CAR,AGENT_3,417755.026196607,4731089.37228367,0.0,4.43424320220947,1.69833290576935,1.38352000713348,2.12384152412415,0.0806628912687302,-0.0642251670360565,yizhuang#20-1_po,vic,2,-1,200008
PEK,1654573964.1,37,VEHICLE,CAR,AGENT_3,417755.020923742,4731089.39451287,0.0,4.41413116455078,1.70237135887146,1.38352000713348,2.12308573722839,0.0,0.0,yizhuang#20-1_po,vic,2,-1,200008
PEK,1654573964.2,37,VEHICLE,CAR,AGENT_3,417755.002140173,4731089.39161465,0.0,4.41413116455078,1.70237135887146,1.38352000713348,2.12254691123962,0.0,0.0,yizhuang#20-1_po,vic,2,-1,200008
PEK,1654573964.3,37,VEHICLE,CAR,AGENT_3,417755.012686857,4731089.38661549,0.0,4.38367605209351,1.69744288921356,1.38352000713348,2.1221649646759,0.0,0.0,yizhuang#20-1_po,vic,2,-1,200008
PEK,1654573964.4,37,VEHICLE,CAR,AGENT_3,417755.018491873,4731089.38749669,0.0,4.35458183288574,1.69334590435028,1.38352000713348,2.12278318405151,0.0,0.0,yizhuang#20-1_po,vic,2,-1,200008
PEK,1654573964.5,37,VEHICLE,CAR,AGENT_3,417755.029850134,4731089.4011266,0.0,4.3358268737793,1.69174253940582,1.38352000713348,2.12300300598145,0.0,0.0,yizhuang#20-1_po,vic,2,-1,200008
PEK,1654573964.6,37,VEHICLE,CAR,AGENT_3,417754.999952242,4731090.02824118,0.0,3.26170611381531,1.17974352836609,1.06991529464722,2.1193904876709,0.0,0.0,yizhuang#20-1_po,vic,1,100018,200008
PEK,1654573964.7,37,VEHICLE,CAR,AGENT_3,417755.150533193,4731089.898741,0.0,3.71789216995239,1.02811062335968,1.02163553237915,2.12248229980469,0.0,0.0,yizhuang#20-1_po,vic,1,100018,200008
PEK,1654573964.8,37,VEHICLE,CAR,AGENT_3,417755.034320135,4731089.56709198,0.0,4.0,1.60000002384186,1.20000004768372,2.11895298957825,0.0,0.0,yizhuang#20-1_po,vic,1,100018,200008
PEK,1654573964.9,37,VEHICLE,CAR,AGENT_3,417755.11704123,4731089.44765923,0.0,4.0,1.60000002384186,1.20000004768372,-1.02713310718536,0.785411238670349,-1.47589147090912,yizhuang#20-1_po,vic,1,100018,200008
PEK,1654573965.0,37,VEHICLE,CAR,AGENT_3,417755.226311848,4731089.29677096,0.0,4.0,1.60000002384186,1.20000004768372,2.11454319953918,1.14999032020569,-1.72265791893005,yizhuang#20-1_po,vic,1,100018,200008
PEK,1654573965.1,37,VEHICLE,CAR,AGENT_3,417755.159163092,4731089.35461236,0.0,4.0,1.60000002384186,1.20000004768372,2.11588191986084,1.06992614269257,-1.57101786136627,yizhuang#20-1_po,vic,1,100018,200008
PEK,1654573965.2,37,VEHICLE,CAR,AGENT_3,417755.124291485,4731089.44360237,0.0,4.01817989349365,1.60000002384186,1.20000004768372,2.11769247055054,0.936905086040497,-1.31770813465118,yizhuang#20-1_po,vic,1,100018,200008
PEK,1654573965.3,37,VEHICLE,CAR,AGENT_3,417755.171372829,4731089.36886716,0.0,4.03181457519531,1.60000002384186,1.20000004768372,2.11837005615234,0.752924561500549,-1.014493227005,yizhuang#20-1_po,vic,1,100018,200008
PEK,1654573965.4,37,VEHICLE,CAR,AGENT_3,417755.181251626,4731089.3686318,0.0,4.04204082489014,1.60000002384186,1.20000004768372,2.1184618473053,0.752924561500549,-1.014493227005,yizhuang#20-1_po,vic,1,100018,200008
PEK,1654573965.5,37,VEHICLE,CAR,AGENT_3,417755.09506208,4731089.48715085,0.0,4.04971075057983,1.60000002384186,1.20000004768372,2.11735796928406,0.0,0.0,yizhuang#20-1_po,vic,1,100018,200008
PEK,1654573965.6,37,VEHICLE,CAR,AGENT_3,417755.100589719,4731089.49070613,0.0,4.15799236297607,1.60000002384186,1.20000004768372,-1.02633726596832,0.173029884696007,-0.286160320043564,yizhuang#20-1_po,vic,1,100018,200008
PEK,1654573965.7,37,VEHICLE,CAR,AGENT_3,417755.128066169,4731089.48659377,0.0,4.23920392990112,1.60000002384186,1.20000004768372,2.11335372924805,0.0,0.0,yizhuang#20-1_po,vic,1,100018,200008
PEK,1654573965.8,37,VEHICLE,CAR,AGENT_3,417755.095050841,4731089.47783844,0.0,4.23920392990112,1.60000002384186,1.20000004768372,2.11010217666626,0.0,0.0,yizhuang#20-1_po,vic,1,100018,200008
PEK,1654573965.9,37,VEHICLE,CAR,AGENT_3,417755.126272617,4731089.47760716,0.0,4.23920392990112,1.60000002384186,1.20000004768372,2.09800267219543,0.0,0.0,yizhuang#20-1_po,vic,1,100018,200008
PEK,1654573966.0,37,VEHICLE,CAR,AGENT_3,417755.124571589,4731089.46721967,0.0,4.23920392990112,1.60000002384186,1.20000004768372,2.09030675888062,0.0,0.0,yizhuang#20-1_po,vic,1,100018,200008
PEK,1654573966.1,37,VEHICLE,CAR,AGENT_3,417755.128206415,4731089.43742478,0.0,4.23920392990112,1.60000002384186,1.20000004768372,2.09566450119019,0.0,0.0,yizhuang#20-1_po,vic,1,100018,200008
PEK,1654573966.2,37,VEHICLE,CAR,AGENT_3,417755.142478012,4731089.38603357,0.0,4.23920392990112,1.60000002384186,1.20000004768372,2.10041761398315,0.0,0.0,yizhuang#20-1_po,vic,1,100018,200008
PEK,1654573966.3,37,VEHICLE,CAR,AGENT_3,417755.153065541,4731089.35273302,0.0,4.24742364883423,1.60000002384186,1.20000004768372,2.10472679138184,0.0,0.0,yizhuang#20-1_po,vic,1,100018,200008
PEK,1654573966.4,37,VEHICLE,CAR,AGENT_3,417755.169073054,4731089.37126272,0.0,4.25358867645264,1.60000002384186,1.20000004768372,2.10401940345764,0.0,0.0,yizhuang#20-1_po,vic,1,100018,200008
PEK,1654573966.5,37,VEHICLE,CAR,AGENT_3,417755.17203695,4731089.36051281,0.0,4.25358867645264,1.60000002384186,1.20000004768372,2.1076512336731,0.0,0.0,yizhuang#20-1_po,vic,1,100018,200008
PEK,1654573966.6,37,VEHICLE,CAR,AGENT_3,417755.187298409,4731089.3860439,0.0,4.25358867645264,1.60000002384186,1.20000004768372,2.10763740539551,0.0,0.0,yizhuang#20-1_po,vic,1,100018,200008
PEK,1654573966.7,37,VEHICLE,CAR,AGENT_3,417755.147400016,4731089.38697912,0.0,4.25358867645264,1.60000002384186,1.20000004768372,2.11460971832275,0.0,0.0,yizhuang#20-1_po,vic,1,100018,200008
PEK,1654573966.8,37,VEHICLE,CAR,AGENT_3,417755.13636571,4731089.39994682,0.0,4.38557529449463,1.6940541267395,1.38352000713348,2.11810827255249,0.0,0.0,yizhuang#20-1_po,vic,1,100018,200008
PEK,1654573966.9,37,VEHICLE,CAR,AGENT_3,417755.129968081,4731089.43875225,0.0,4.38557529449463,1.6940541267395,1.38352000713348,2.11855149269104,0.0,0.0,yizhuang#20-1_po,vic,1,100018,200008
PEK,1654573967.0,37,VEHICLE,CAR,AGENT_3,417755.108864163,4731089.4603191,0.0,4.38557529449463,1.6940541267395,1.38352000713348,2.12180781364441,0.0,0.0,yizhuang#20-1_po,vic,1,100018,200008
PEK,1654573967.1,37,VEHICLE,CAR,AGENT_3,417755.085153524,4731089.48602227,0.0,4.41623163223267,1.69939494132996,1.38352000713348,2.1219539642334,0.0,0.0,yizhuang#20-1_po,vic,1,100018,200008
PEK,1654573967.2,37,VEHICLE,CAR,AGENT_3,417755.077898864,4731089.49081719,0.0,4.44093322753906,1.7008308172226,1.38352000713348,2.12178587913513,0.0,0.0,yizhuang#20-1_po,vic,1,100018,200008
PEK,1654573967.3,37,VEHICLE,CAR,AGENT_3,417755.069653234,4731089.49978324,0.0,4.4694185256958,1.70510232448578,1.38352000713348,2.121577501297,0.0,0.0,yizhuang#20-1_po,vic,1,100018,200008
PEK,1654573967.4,37,VEHICLE,CAR,AGENT_3,417755.053859734,4731089.50582115,0.0,4.47821474075317,1.70557999610901,1.38352000713348,2.12128925323486,0.0,0.0,yizhuang#20-1_po,vic,1,100018,200008
PEK,1654573967.5,37,VEHICLE,CAR,AGENT_3,417755.064233298,4731089.49327001,0.0,4.50271081924438,1.70985150337219,1.38352000713348,2.12067341804504,0.0,0.0,yizhuang#20-1_po,vic,1,100018,200008
PEK,1654573967.6,37,VEHICLE,CAR,AGENT_3,417755.077199794,4731089.4847445,0.0,4.51562023162842,1.71135997772217,1.38352000713348,2.1204240322113,0.0,0.0,yizhuang#20-1_po,vic,1,100018,200008
