city,timestamp,id,type,sub_type,tag,x,y,z,length,width,height,theta,v_x,v_y,intersect_id,vic_tag,from_side,car_side_id,road_side_id
PEK,1657431306.2,2,VEHICLE,CAR,AGENT_3,417792.198473573,4731029.70887237,0.0,4.01742029190063,1.83824872970581,1.20000004768372,2.16536784172058,-4.74423456192017,7.72724294662476,yizhuang#20-1_po,car,1,100002,-1
PEK,1657431306.3,2,VEHICLE,CAR,AGENT_3,417791.728870161,4731030.5068542,0.0,4.01742029190063,1.84719848632812,1.20000004768372,2.16436386108398,-4.81668663024902,7.86060428619385,yizhuang#20-1_po,car,1,100002,-1
PEK,1657431306.4,2,VEHICLE,CAR,AGENT_3,417791.250761009,4731031.28955476,0.0,4.01742029190063,1.84719848632812,1.20000004768372,2.16414308547974,-4.83466863632202,7.84706211090088,yizhuang#20-1_po,car,1,100002,-1
PEK,1657431306.5,2,VEHICLE,CAR,AGENT_3,417790.771503451,4731032.07338163,0.0,4.01742029190063,1.84719848632812,1.20000004768372,2.16464591026306,-4.85647344589233,7.8169322013855,yizhuang#20-1_po,car,1,100002,-1
PEK,1657431306.6,2,VEHICLE,CAR,AGENT_3,417790.267231532,4731032.84684644,0.0,4.01742029190063,1.84719848632812,1.20000004768372,2.16081690788269,-4.88072109222412,7.79221630096436,yizhuang#20-1_po,car,1,100002,-1
PEK,1657431306.7,2,VEHICLE,CAR,AGENT_3,417789.77694835,4731033.61309273,0.0,4.01742029190063,1.84719848632812,1.20000004768372,2.15956115722656,-4.84247541427612,7.69266510009766,yizhuang#20-1_po,car,1,100002,-1
PEK,1657431306.8,2,VEHICLE,CAR,AGENT_3,417789.296213925,4731034.37960767,0.0,4.01742029190063,1.84719848632812,1.20000004768372,2.15953278541565,-4.76948261260986,7.63026428222656,yizhuang#20-1_po,car,1,100002,200012
PEK,1657431306.9,2,VEHICLE,CAR,AGENT_3,417788.826777196,4731035.12705289,0.0,4.01742029190063,1.84719848632812,1.20000004768372,2.15955781936646,-4.72869682312012,7.6291561126709,yizhuang#20-1_po,car,1,100002,-1
PEK,1657431307.0,2,VEHICLE,CAR,AGENT_3,417788.364323614,4731035.89314224,0.0,4.01742029190063,1.84719848632812,1.20000004768372,2.16005539894104,-4.72230672836304,7.61812257766724,yizhuang#20-1_po,car,1,100002,-1
PEK,1657431307.1,2,VEHICLE,CAR,AGENT_3,417787.798181677,4731036.78489255,0.0,4.01742029190063,1.84719848632812,1.20000004768372,2.16059708595276,-4.76738834381104,7.69374370574951,yizhuang#20-1_po,car,1,100002,-1
PEK,1657431307.2,2,VEHICLE,CAR,AGENT_3,417787.26446094,4731037.63577045,0.0,4.01742029190063,1.84719848632812,1.20000004768372,2.16315078735352,-5.0006365776062,8.08197784423828,yizhuang#20-1_po,car,1,100002,-1
PEK,1657431307.3,2,VEHICLE,CAR,AGENT_3,417786.747319123,4731038.46016863,0.0,4.0,1.84719848632812,1.20000004768372,2.16391158103943,-5.16259002685547,8.29080104827881,yizhuang#20-1_po,car,1,100002,-1
PEK,1657431307.4,2,VEHICLE,CAR,AGENT_3,417786.322071794,4731039.09642668,0.0,4.0,1.84719848632812,1.20000004768372,2.16400790214539,-5.10656023025513,8.15592765808105,yizhuang#20-1_po,car,1,100002,-1
PEK,1657431307.5,2,VEHICLE,CAR,AGENT_3,417785.907791373,4731039.78354876,0.0,4.0,1.84719848632812,1.20000004768372,2.16370940208435,-4.99863195419312,7.93898630142212,yizhuang#20-1_po,car,1,100002,-1
PEK,1657431307.6,2,VEHICLE,CAR,AGENT_3,417785.44308267,4731040.54582277,0.0,4.0,1.84719848632812,1.20000004768372,2.16262888908386,-4.78793525695801,7.59627723693848,yizhuang#20-1_po,car,1,100002,200012
PEK,1657431307.7,2,VEHICLE,CAR,AGENT_3,417784.98820078,4731041.31370466,0.0,4.0,1.84719848632812,1.20000004768372,2.15890169143677,-4.73450565338135,7.57724714279175,yizhuang#20-1_po,car,1,100002,200012
PEK,1657431307.8,2,VEHICLE,CAR,AGENT_3,417784.556082656,4731042.0431339,0.0,4.0,1.84719848632812,1.20000004768372,2.1540470123291,-4.69843149185181,7.53595972061157,yizhuang#20-1_po,car,1,100002,200012
PEK,1657431307.9,2,VEHICLE,CAR,AGENT_3,417784.067540947,4731042.82312033,0.0,4.0,1.86364006996155,1.20000004768372,2.15018606185913,-4.74302339553833,7.6074366569519,yizhuang#20-1_po,car,1,100002,-1
PEK,1657431308.0,2,VEHICLE,CAR,AGENT_3,417783.573621623,4731043.60354515,0.0,4.0,1.87597131729126,1.20000004768372,2.1480405330658,-4.74449253082275,7.56249666213989,yizhuang#20-1_po,car,1,100002,200012
PEK,1657431308.1,2,VEHICLE,CAR,AGENT_3,417783.07486275,4731044.3723696,0.0,4.0,1.88521981239319,1.20000004768372,2.14725518226624,-4.78271865844727,7.57627296447754,yizhuang#20-1_po,car,1,100002,200012
