city,timestamp,id,type,sub_type,tag,x,y,z,length,width,height,theta,v_x,v_y,intersect_id,vic_tag,from_side,car_side_id,road_side_id
PEK,1644129027.7,23,VEHICLE,CAR,AGENT_5,417658.847933657,4730579.93839738,0.0,4.09811639785767,2.10386848449707,1.53040301799774,0.578751742839813,0.0,0.0,yizhuang#12-1_po,car,1,100001,200001
PEK,1644129027.8,23,VEHICLE,CAR,AGENT_5,417658.845406489,4730579.93587424,0.0,4.09811639785767,2.10386848449707,1.53040301799774,0.578730046749115,0.0,0.0,yizhuang#12-1_po,car,1,100001,-1
PEK,1644129027.9,23,VEHICLE,CAR,AGENT_5,417658.845555625,4730579.93523467,0.0,4.09811639785767,2.10386848449707,1.53040301799774,0.578607022762299,0.0,0.0,yizhuang#12-1_po,car,1,100001,200001
PEK,1644129028.0,23,VEHICLE,CAR,AGENT_5,417658.846020257,4730579.93792044,0.0,4.09811639785767,2.10386848449707,1.53040301799774,0.578401684761047,0.0,0.0,yizhuang#12-1_po,car,1,100001,200001
PEK,1644129028.1,23,VEHICLE,CAR,AGENT_5,417658.845728885,4730579.93670177,0.0,4.09811639785767,2.10386848449707,1.53040301799774,0.578044414520264,0.0,0.0,yizhuang#12-1_po,car,1,100001,200001
PEK,1644129028.2,23,VEHICLE,CAR,AGENT_5,417658.844862442,4730579.93625816,0.0,4.10405158996582,2.10386848449707,1.53040301799774,0.577437341213226,0.0,0.0,yizhuang#12-1_po,car,1,100001,200001
PEK,1644129028.3,23,VEHICLE,CAR,AGENT_5,417658.840993423,4730579.93375792,0.0,4.10850286483765,2.10386848449707,1.53040301799774,0.57725590467453,0.0,0.0,yizhuang#12-1_po,car,1,100001,200001
PEK,1644129028.4,23,VEHICLE,CAR,AGENT_5,417658.839883368,4730579.9316408,0.0,4.10850286483765,2.10386848449707,1.53040301799774,0.577422261238098,0.0,0.0,yizhuang#12-1_po,car,1,100001,200001
PEK,1644129028.5,23,VEHICLE,CAR,AGENT_5,417658.840464605,4730579.93346308,0.0,4.10850286483765,2.10386848449707,1.53040301799774,0.577452480792999,0.0,0.0,yizhuang#12-1_po,car,1,100001,200001
PEK,1644129028.6,23,VEHICLE,CAR,AGENT_5,417658.836855555,4730579.93061248,0.0,4.10850286483765,2.10386848449707,1.53040301799774,0.577520430088043,0.0,0.0,yizhuang#12-1_po,car,1,100001,200001
PEK,1644129028.7,23,VEHICLE,CAR,AGENT_5,417658.841096358,4730579.92739995,0.0,4.10850286483765,2.10386848449707,1.53040301799774,0.577645838260651,0.0,0.0,yizhuang#12-1_po,car,1,100001,200001
PEK,1644129028.8,23,VEHICLE,CAR,AGENT_5,417658.838512319,4730579.92759673,0.0,4.10850286483765,2.10386848449707,1.53040301799774,0.577852964401245,0.0,0.0,yizhuang#12-1_po,car,1,100001,200001
PEK,1644129028.9,23,VEHICLE,CAR,AGENT_5,417658.842478264,4730579.92456264,0.0,4.10850286483765,2.10386848449707,1.53040301799774,0.577853560447693,0.0,0.0,yizhuang#12-1_po,car,1,100001,200001
PEK,1644129029.0,23,VEHICLE,CAR,AGENT_5,417658.842368755,4730579.92287602,0.0,4.10850286483765,2.10386848449707,1.53040301799774,0.577772855758667,0.0,0.0,yizhuang#12-1_po,car,1,100001,200001
PEK,1644129029.1,23,VEHICLE,CAR,AGENT_5,417658.844220913,4730579.92093824,0.0,4.10850286483765,2.10386848449707,1.53040301799774,0.577798426151276,0.0,0.0,yizhuang#12-1_po,car,1,100001,200001
PEK,1644129029.2,23,VEHICLE,CAR,AGENT_5,417658.843755674,4730579.92185649,0.0,4.10850286483765,2.10386848449707,1.53040301799774,0.577958285808563,0.0,0.0,yizhuang#12-1_po,car,1,100001,200001
PEK,1644129029.3,23,VEHICLE,CAR,AGENT_5,417658.846631603,4730579.92131931,0.0,4.10850286483765,2.10386848449707,1.53040301799774,0.578001499176025,0.0,0.0,yizhuang#12-1_po,car,1,100001,200001
PEK,1644129029.4,23,VEHICLE,CAR,AGENT_5,417658.846866901,4730579.91771546,0.0,4.10850286483765,2.10386848449707,1.53040301799774,0.577482640743256,0.0,0.0,yizhuang#12-1_po,car,1,100001,200001
