city,timestamp,id,type,sub_type,tag,x,y,z,length,width,height,theta,v_x,v_y,intersect_id,vic_tag,from_side,car_side_id,road_side_id
PEK,1657431081.7,10,VEHICLE,BUS,AGENT_2,417724.879852919,4731130.9380923,0.0,10.4468898773193,2.75690579414368,3.15641760826111,-1.02025103569031,2.43268418312073,-3.97321057319641,yizhuang#20-1_po,vic,1,100006,200001
PEK,1657431081.8,10,VEHICLE,BUS,AGENT_2,417725.224849908,4731130.38590445,0.0,10.4781885147095,2.75401616096497,3.15856385231018,-1.02139115333557,2.43722701072693,-3.97042512893677,yizhuang#20-1_po,vic,1,100006,200001
PEK,1657431081.9,10,VEHICLE,BUS,AGENT_2,417725.63079226,4731129.75123204,0.0,10.4408187866211,2.75757122039795,3.15253949165344,-1.0218311548233,2.44536423683167,-3.99791121482849,yizhuang#20-1_po,vic,1,100006,-1
PEK,1657431082.0,10,VEHICLE,BUS,AGENT_2,417726.359763838,4731128.61458108,0.0,10.4324312210083,2.75374221801758,3.15099358558655,-1.02185571193695,2.47703981399536,-4.04955387115479,yizhuang#20-1_po,vic,1,100006,-1
PEK,1657431082.1,10,VEHICLE,BUS,AGENT_2,417726.942647796,4731127.71309576,0.0,10.4160318374634,2.76299643516541,3.15009832382202,-1.02259516716003,2.47149586677551,-4.04268169403076,yizhuang#20-1_po,vic,1,100006,-1
PEK,1657431082.2,10,VEHICLE,BUS,AGENT_2,417727.127569674,4731127.42241297,0.0,10.4160318374634,2.76299643516541,3.15009832382202,-1.02259516716003,2.47138571739197,-4.04254007339478,yizhuang#20-1_po,vic,1,100006,-1
PEK,1657431082.3,10,VEHICLE,BUS,AGENT_2,417727.332829032,4731127.09968051,0.0,10.4154443740845,2.76969647407532,3.15390372276306,-1.02305006980896,2.43240690231323,-3.98533606529236,yizhuang#20-1_po,vic,1,100006,-1
PEK,1657431082.4,10,VEHICLE,BUS,AGENT_2,417727.644562011,4731126.60105993,0.0,10.3923501968384,2.7701153755188,3.14983820915222,-1.02343714237213,2.43167757987976,-3.98628973960876,yizhuang#20-1_po,vic,1,100006,-1
PEK,1657431082.5,10,VEHICLE,BUS,AGENT_2,417728.02575796,4731126.00836623,0.0,10.3849401473999,2.77919054031372,3.15178370475769,-1.02446246147156,2.41771626472473,-3.972252368927,yizhuang#20-1_po,vic,1,100006,-1
PEK,1657431082.6,10,VEHICLE,BUS,AGENT_2,417728.346450012,4731125.49835659,0.0,10.3717975616455,2.77616882324219,3.14576888084412,-1.02523052692413,2.41595005989075,-3.97310495376587,yizhuang#20-1_po,vic,1,100006,-1
PEK,1657431082.7,10,VEHICLE,BUS,AGENT_2,417728.501306594,4731125.26324249,0.0,10.3944635391235,2.78074884414673,3.15339207649231,-1.02379274368286,2.38366436958313,-3.91959190368652,yizhuang#20-1_po,vic,1,100006,-1
PEK,1657431082.8,10,VEHICLE,BUS,AGENT_2,417728.722312574,4731124.91131624,0.0,10.4201030731201,2.78336524963379,3.16022634506226,-1.02378225326538,2.35296726226807,-3.86374735832214,yizhuang#20-1_po,vic,1,100006,-1
PEK,1657431082.9,10,VEHICLE,BUS,AGENT_2,417729.201420412,4731124.16373674,0.0,10.407154083252,2.77754950523376,3.15329217910767,-1.02330935001373,2.31819486618042,-3.81534695625305,yizhuang#20-1_po,vic,1,100006,-1
PEK,1657431083.0,10,VEHICLE,BUS,AGENT_2,417729.387915143,4731123.86535576,0.0,10.4367122650146,2.77944016456604,3.15869569778442,-1.02433049678802,2.3238844871521,-3.81187963485718,yizhuang#20-1_po,vic,1,100006,-1
PEK,1657431083.1,10,VEHICLE,BUS,AGENT_2,417728.93359295,4731124.54301297,0.0,10.4677896499634,2.77940082550049,3.16368985176086,-1.02659034729004,2.22783374786377,-3.67353343963623,yizhuang#20-1_po,vic,1,100006,-1
PEK,1657431083.2,10,VEHICLE,BUS,AGENT_2,417726.461183676,4731128.74779675,0.0,7.45989990234375,2.58523344993591,2.97503089904785,-1.02208602428436,1.79097104072571,-2.7148551940918,yizhuang#20-1_po,vic,2,-1,200001
PEK,1657431083.3,10,VEHICLE,BUS,AGENT_2,417729.349542327,4731123.86447434,0.0,10.4547834396362,2.76429009437561,3.15600252151489,-1.02753269672394,1.59735906124115,-2.64357924461365,yizhuang#20-1_po,vic,1,100006,-1
PEK,1657431083.4,10,VEHICLE,BUS,AGENT_2,417729.5738393,4731123.50284285,0.0,10.4542760848999,2.76062035560608,3.15309548377991,-1.02903771400452,1.59662568569183,-2.64395809173584,yizhuang#20-1_po,vic,1,100006,-1
PEK,1657431083.5,10,VEHICLE,BUS,AGENT_2,417726.985029348,4731127.92171834,0.0,7.45989990234375,2.53884339332581,2.92826914787292,-1.02603244781494,1.73119032382965,-2.7516233921051,yizhuang#20-1_po,vic,2,-1,200001
PEK,1657431083.6,10,VEHICLE,BUS,AGENT_2,417727.145164617,4731127.68562672,0.0,7.45989990234375,2.53331995010376,2.93435001373291,-1.02338051795959,1.74160277843475,-2.7286274433136,yizhuang#20-1_po,vic,2,-1,200001
PEK,1657431083.7,10,VEHICLE,BUS,AGENT_2,417727.262227186,4731127.49882863,0.0,7.45989990234375,2.49797677993774,2.91096925735474,-1.02497255802155,1.70690488815308,-2.68769836425781,yizhuang#20-1_po,vic,2,-1,200001
PEK,1657431083.8,10,VEHICLE,BUS,AGENT_2,417727.522930273,4731127.10732243,0.0,7.45989990234375,2.48693013191223,2.92313075065613,-1.02718615531921,1.70812368392944,-2.64439511299133,yizhuang#20-1_po,vic,2,-1,200001
PEK,1657431083.9,10,VEHICLE,BUS,AGENT_2,417727.608823904,4731126.98691151,0.0,7.45989990234375,2.48140668869019,2.92921161651611,-1.02772927284241,1.68595862388611,-2.58262968063354,yizhuang#20-1_po,vic,2,-1,200001
PEK,1657431084.0,10,VEHICLE,BUS,AGENT_2,417727.794049391,4731126.72700093,0.0,7.45989990234375,2.47588324546814,2.93529224395752,-1.02844333648682,1.6940678358078,-2.54307675361633,yizhuang#20-1_po,vic,2,-1,200001
PEK,1657431084.1,10,VEHICLE,BUS,AGENT_2,417727.840204366,4731126.62004445,0.0,7.45989990234375,2.47036004066467,2.9413731098175,-1.03223562240601,1.50910580158234,-2.52186894416809,yizhuang#20-1_po,vic,2,-1,200001
PEK,1657431084.2,10,VEHICLE,BUS,AGENT_2,417728.016459593,4731126.24439786,0.0,7.45989990234375,2.47036004066467,2.94745397567749,-1.03423917293549,1.47661316394806,-2.47897911071777,yizhuang#20-1_po,vic,2,-1,200001
PEK,1657431084.3,10,VEHICLE,BUS,AGENT_2,417728.17635549,4731126.10488293,0.0,7.45989990234375,2.47036004066467,2.9535346031189,-1.03659391403198,1.42928636074066,-2.41142272949219,yizhuang#20-1_po,vic,2,-1,200001
PEK,1657431084.4,10,VEHICLE,BUS,AGENT_2,417728.243833669,4731126.0246217,0.0,7.45989990234375,2.47036004066467,2.9535346031189,-1.03439271450043,1.36307716369629,-2.28965425491333,yizhuang#20-1_po,vic,2,-1,200001
PEK,1657431084.5,10,VEHICLE,BUS,AGENT_2,417728.332014211,4731125.76881001,0.0,7.45989990234375,2.50018000602722,2.98907709121704,-1.03698301315308,1.26519000530243,-2.13737869262695,yizhuang#20-1_po,vic,2,-1,200001
