city,timestamp,id,type,sub_type,tag,x,y,z,length,width,height,theta,v_x,v_y,intersect_id,vic_tag,from_side,car_side_id,road_side_id
PEK,1657418238.0,7,VEHICLE,TRUCK,AGENT_2,417970.353679416,4730734.18437532,0.0,1.58649909496307,2.39173460006714,1.57025170326233,-1.01805281639099,5.14793348312378,-8.65786361694336,yizhuang#19-1_po,car,1,100007,-1
PEK,1657418238.1,7,VEHICLE,TRUCK,AGENT_2,417970.901166729,4730733.18117694,0.0,1.87077522277832,2.15522432327271,1.99984586238861,-1.0182181596756,5.21040630340576,-8.72943115234375,yizhuang#19-1_po,car,1,100007,-1
PEK,1657418238.2,7,VEHICLE,TRUCK,AGENT_2,417971.450699553,4730732.40747312,0.0,1.72013783454895,2.12709617614746,1.96568858623505,2.12345433235168,5.27582740783691,-8.68496894836426,yizhuang#19-1_po,car,1,100007,-1
PEK,1657418238.3,7,VEHICLE,TRUCK,AGENT_2,417971.989184664,4730731.61962177,0.0,1.85349404811859,2.1218376159668,1.94430661201477,-1.01870596408844,5.36329317092896,-8.64047431945801,yizhuang#19-1_po,car,1,100007,-1
PEK,1657418238.4,7,VEHICLE,TRUCK,AGENT_2,417971.221275391,4730730.88122656,0.0,0.0688530653715134,0.0688530653715134,1.91914415359497,-1.02146410942078,5.44293165206909,-8.6386251449585,yizhuang#19-1_po,car,1,100007,-1
PEK,1657418238.5,7,VEHICLE,TRUCK,AGENT_2,417972.69438062,4730729.59320072,0.0,1.70160830020905,1.00021159648895,1.89083802700043,-1.02284300327301,5.62786197662354,-8.7321081161499,yizhuang#19-1_po,car,1,100007,-1
PEK,1657418238.6,7,VEHICLE,TRUCK,AGENT_2,417973.443543877,4730728.79928917,0.0,1.7957546710968,1.27042293548584,1.86693012714386,-1.02369046211243,5.67875671386719,-8.80581569671631,yizhuang#19-1_po,car,1,100007,-1
PEK,1657418238.7,7,VEHICLE,TRUCK,AGENT_2,417974.497295255,4730728.2773849,0.0,1.72353494167328,0.933623731136322,1.86419069766998,-1.02397358417511,5.73580121994019,-8.73391437530518,yizhuang#19-1_po,car,1,100007,-1
PEK,1657418238.8,7,VEHICLE,TRUCK,AGENT_2,417974.872887213,4730727.29887997,0.0,1.65814876556396,1.45416986942291,1.83417081832886,-1.02462542057037,5.74296283721924,-8.59485816955566,yizhuang#19-1_po,car,1,100007,-1
PEK,1657418238.9,7,VEHICLE,TRUCK,AGENT_2,417975.399900081,4730726.47804208,0.0,1.55834233760834,1.53116023540497,1.78721606731415,-1.02511954307556,5.7709493637085,-8.51656150817871,yizhuang#19-1_po,car,1,100007,-1
PEK,1657418239.0,7,VEHICLE,TRUCK,AGENT_2,417975.927514095,4730725.58851756,0.0,1.65560221672058,1.79830074310303,1.33557498455048,-1.02677834033966,5.79756927490234,-8.53268718719482,yizhuang#19-1_po,car,1,100007,-1
PEK,1657418239.1,7,VEHICLE,TRUCK,AGENT_2,417976.277387526,4730724.71408641,0.0,1.37218463420868,2.1884171962738,1.31393146514893,-1.02873957157135,5.8331823348999,-8.52805328369141,yizhuang#19-1_po,car,1,100007,-1
PEK,1657418239.2,7,VEHICLE,TRUCK,AGENT_2,417977.315591892,4730722.883465,0.0,0.0689443051815033,0.0689443051815033,1.66863906383514,-1.02917337417603,5.82957649230957,-8.58501815795898,yizhuang#19-1_po,car,1,100007,-1
PEK,1657418239.3,7,VEHICLE,TRUCK,AGENT_2,417978.140028572,4730722.19773418,0.0,0.0491831786930561,0.48039573431015,1.65038919448853,-1.02917337417603,5.84537124633789,-8.60468292236328,yizhuang#19-1_po,car,1,100007,-1
PEK,1657418239.4,7,VEHICLE,TRUCK,AGENT_2,417978.781207858,4730721.34901721,0.0,0.0136454897001386,0.476740807294846,1.62151980400085,-1.02632462978363,5.88893747329712,-8.60760021209717,yizhuang#19-1_po,car,1,100007,-1
PEK,1657418239.5,7,VEHICLE,TRUCK,AGENT_2,417979.006086141,4730721.25292324,0.0,1.62991893291473,1.01607525348663,1.65065491199493,-1.0245623588562,5.88958311080933,-8.67895317077637,yizhuang#19-1_po,car,1,100007,-1
PEK,1657418239.6,7,VEHICLE,TRUCK,AGENT_2,417978.707491768,4730720.95068835,0.0,3.50917840003967,2.17189574241638,2.35610342025757,-1.02706778049469,5.91129493713379,-8.69315052032471,yizhuang#19-1_po,car,1,100007,-1
PEK,1657418239.7,7,VEHICLE,TRUCK,AGENT_2,417979.307509316,4730720.41511238,0.0,4.0,1.76154458522797,1.305379986763,-1.02928900718689,5.88082218170166,-8.74226474761963,yizhuang#19-1_po,car,1,100007,-1
PEK,1657418239.8,7,VEHICLE,TRUCK,AGENT_2,417979.787051499,4730719.67052311,0.0,4.41106605529785,1.8827029466629,1.38441491127014,-1.03168678283691,5.88271617889404,-8.80514526367188,yizhuang#19-1_po,car,1,100007,-1
PEK,1657418239.9,7,VEHICLE,TRUCK,AGENT_2,417980.241675654,4730718.84055219,0.0,4.728835105896,1.97357177734375,1.45097494125366,-1.03402900695801,5.86577749252319,-8.84508514404297,yizhuang#19-1_po,car,1,100007,-1
PEK,1657418240.0,7,VEHICLE,TRUCK,AGENT_2,417980.802221967,4730717.95635297,0.0,4.96716213226318,2.04172325134277,1.65561974048615,-1.0338579416275,5.84886598587036,-8.88152694702148,yizhuang#19-1_po,car,1,100007,-1
PEK,1657418240.1,7,VEHICLE,TRUCK,AGENT_2,417981.283081829,4730717.09811311,0.0,5.14590740203857,2.08353972434998,1.80910336971283,-1.03619277477264,5.84566926956177,-8.95005416870117,yizhuang#19-1_po,car,1,100007,-1
PEK,1657418240.2,7,VEHICLE,TRUCK,AGENT_2,417981.839954122,4730716.20869911,0.0,5.27996635437012,2.11490201950073,1.9242160320282,-1.03952431678772,5.86792707443237,-9.04521656036377,yizhuang#19-1_po,car,1,100007,-1
PEK,1657418240.3,7,VEHICLE,TRUCK,AGENT_2,417982.444057245,4730715.35382705,0.0,5.3914213180542,2.13842368125916,2.05177712440491,-1.04067420959473,5.8961877822876,-9.13210582733154,yizhuang#19-1_po,car,1,100007,-1
PEK,1657418240.4,7,VEHICLE,TRUCK,AGENT_2,417982.96537657,4730714.44673358,0.0,5.47501277923584,2.15606498718262,2.14744782447815,-1.03358054161072,5.92975234985352,-9.20587539672852,yizhuang#19-1_po,car,1,100007,-1
