city,timestamp,id,type,sub_type,tag,x,y,z,length,width,height,theta,v_x,v_y,intersect_id,vic_tag,from_side,car_side_id,road_side_id
PEK,1657432077.4,7,VEHICLE,BUS,TARGET_AGENT,417728.659732046,4731125.90747464,0.0,4.0,2.5,2.5499951839447,-1.01831519603729,0.0,0.0,yizhuang#20-1_po,car,1,100003,-1
PEK,1657432077.5,7,VEHICLE,BUS,TARGET_AGENT,417728.660707881,4731125.90476659,0.0,4.0,2.5,2.5499951839447,-1.01879477500916,0.0,0.0,yizhuang#20-1_po,car,1,100003,-1
PEK,1657432077.6,7,VEHICLE,BUS,TARGET_AGENT,417728.661231378,4731125.90249447,0.0,4.0,2.5,2.5499951839447,-1.02002656459808,0.0,0.0,yizhuang#20-1_po,car,1,100003,-1
PEK,1657432077.7,7,VEHICLE,BUS,TARGET_AGENT,417728.660378104,4731125.90263656,0.0,4.0,2.5,2.54977798461914,-1.02152764797211,0.0,0.0,yizhuang#20-1_po,car,1,100003,-1
PEK,1657432077.8,7,VEHICLE,BUS,TARGET_AGENT,417728.660549934,4731125.90146179,0.0,4.0,2.5,2.54977798461914,-1.02075946331024,0.0,0.0,yizhuang#20-1_po,car,1,100003,-1
PEK,1657432077.9,7,VEHICLE,BUS,TARGET_AGENT,417728.660250142,4731125.90330881,0.0,4.0,2.5,2.54977798461914,-1.02111220359802,0.0,0.0,yizhuang#20-1_po,car,1,100003,-1
PEK,1657432078.0,7,VEHICLE,BUS,TARGET_AGENT,417728.660337253,4731125.90200422,0.0,4.0,2.5,2.54977798461914,-1.02166616916656,0.0,0.0,yizhuang#20-1_po,car,1,100003,-1
PEK,1657432078.1,7,VEHICLE,BUS,TARGET_AGENT,417728.660990535,4731125.90001204,0.0,4.0,2.5,2.54977798461914,-1.02186155319214,0.0,0.0,yizhuang#20-1_po,car,1,100003,-1
PEK,1657432078.2,7,VEHICLE,BUS,TARGET_AGENT,417728.660218477,4731125.90060225,0.0,4.0,2.5,2.54977798461914,-1.02246189117432,0.0,0.0,yizhuang#20-1_po,car,1,100003,-1
PEK,1657432078.3,7,VEHICLE,BUS,TARGET_AGENT,417728.659922161,4731125.90013714,0.0,4.0,2.5,2.54977798461914,-1.02316641807556,0.0,0.0,yizhuang#20-1_po,car,1,100003,-1
PEK,1657432078.4,7,VEHICLE,BUS,TARGET_AGENT,417728.660382364,4731125.89921619,0.0,4.0,2.5,2.54977798461914,-1.02143502235413,0.0,0.0,yizhuang#20-1_po,car,1,100003,-1
PEK,1657432078.5,7,VEHICLE,BUS,TARGET_AGENT,417728.660657745,4731125.89826954,0.0,4.0,2.5,2.54977798461914,-1.0219806432724,0.0,0.0,yizhuang#20-1_po,car,1,100003,-1
PEK,1657432078.6,7,VEHICLE,BUS,TARGET_AGENT,417728.660371872,4731125.89802824,0.0,4.0,2.5,2.54977798461914,-1.02262282371521,0.0,0.0,yizhuang#20-1_po,car,1,100003,-1
PEK,1657432078.7,7,VEHICLE,BUS,TARGET_AGENT,417728.659645088,4731125.89827375,0.0,4.0,2.5,2.54977798461914,-1.02339112758636,0.0,0.0,yizhuang#20-1_po,car,1,100003,-1
PEK,1657432078.8,7,VEHICLE,BUS,TARGET_AGENT,417728.659438159,4731125.89791561,0.0,4.0,2.5,2.54977798461914,-1.02366304397583,0.0,0.0,yizhuang#20-1_po,car,1,100003,-1
PEK,1657432078.9,7,VEHICLE,BUS,TARGET_AGENT,417728.659866742,4731125.89666678,0.0,4.0,2.5,2.54977798461914,-1.02417027950287,0.0,0.0,yizhuang#20-1_po,car,1,100003,-1
PEK,1657432079.0,7,VEHICLE,BUS,TARGET_AGENT,417728.660461041,4731125.89698849,0.0,4.0,2.5,2.54977798461914,-1.02414047718048,0.0,0.0,yizhuang#20-1_po,car,1,100003,-1
