city,timestamp,id,type,sub_type,tag,x,y,z,length,width,height,theta,v_x,v_y,intersect_id
PEK,1648707078.0,43498,VEHICLE,CAR,OTHERS,416154.759852927,4730578.20057919,0,4.28671264648438,1.96900391578674,1.39738464355469,0.562064588069916,0.0,0.0,yizhuang#24-1_po
PEK,1648707078.1,43498,VEHICLE,CAR,OTHERS,416154.757385071,4730578.19991236,0,4.28671264648438,1.96900391578674,1.39822816848755,0.562025189399719,0.0,0.0,yizhuang#24-1_po
PEK,1648707078.2,43498,VEHICLE,CAR,OTHERS,416154.748374916,4730578.20554481,0,4.28671264648438,1.96900391578674,1.39886081218719,0.562606990337372,0.0,0.0,yizhuang#24-1_po
PEK,1648707078.3,43498,VEHICLE,CAR,OTHERS,416154.746856835,4730578.19796146,0,4.28671264648438,1.96900391578674,1.39886081218719,0.564832150936127,0.0,0.0,yizhuang#24-1_po
PEK,1648707078.4,43498,VEHICLE,CAR,OTHERS,416154.747618707,4730578.20210937,0,4.28671264648438,1.96900391578674,1.39886081218719,0.566447496414185,0.0,0.0,yizhuang#24-1_po
PEK,1648707078.5,43498,VEHICLE,CAR,OTHERS,416154.749143031,4730578.18871647,0,4.28671264648438,1.96900391578674,1.39886081218719,0.567750513553619,0.0,0.0,yizhuang#24-1_po
PEK,1648707078.6,43498,VEHICLE,CAR,OTHERS,416154.748147248,4730578.19925002,0,4.28671264648438,1.96900391578674,1.39886081218719,0.568321704864502,0.0,0.0,yizhuang#24-1_po
PEK,1648707078.7,43498,VEHICLE,CAR,OTHERS,416154.741870023,4730578.17781815,0,4.28671264648438,1.96900391578674,1.39839994907379,0.568521916866302,0.0,0.0,yizhuang#24-1_po
PEK,1648707078.8,43498,VEHICLE,CAR,OTHERS,416154.751822935,4730578.18314148,0,4.28671264648438,1.96900391578674,1.39805436134338,0.567993104457855,0.0,0.0,yizhuang#24-1_po
PEK,1648707078.9,43498,VEHICLE,CAR,OTHERS,416154.748411206,4730578.19965858,0,4.28671264648438,1.96900391578674,1.39805436134338,0.567029476165771,0.0,0.0,yizhuang#24-1_po
PEK,1648707079.0,43498,VEHICLE,CAR,OTHERS,416154.751561877,4730578.19980472,0,4.28671264648438,1.96900391578674,1.39805436134338,0.566526472568512,0.0,0.0,yizhuang#24-1_po
PEK,1648707079.1,43498,VEHICLE,CAR,OTHERS,416154.75069437,4730578.20624732,0,4.28671264648438,1.96900391578674,1.39805436134338,0.566422820091248,0.0,0.0,yizhuang#24-1_po
PEK,1648707079.2,43498,VEHICLE,CAR,OTHERS,416154.744029456,4730578.20453871,0,4.27174520492554,1.96900391578674,1.39805436134338,0.566484987735748,0.0,0.0,yizhuang#24-1_po
PEK,1648707079.3,43498,VEHICLE,CAR,OTHERS,416154.744614648,4730578.20348568,0,4.26051950454712,1.96900391578674,1.39805436134338,0.566881120204926,0.0,0.0,yizhuang#24-1_po
PEK,1648707079.4,43498,VEHICLE,CAR,OTHERS,416154.740093572,4730578.19886282,0,4.25039291381836,1.96900391578674,1.39805436134338,0.567243337631226,0.0,0.0,yizhuang#24-1_po
PEK,1648707079.5,43498,VEHICLE,CAR,OTHERS,416154.733209735,4730578.20353006,0,4.2427978515625,1.96900391578674,1.39805436134338,0.566994547843933,0.0,0.0,yizhuang#24-1_po
PEK,1648707079.6,43498,VEHICLE,CAR,OTHERS,416154.740557177,4730578.19019693,0,4.2427978515625,1.96900391578674,1.39904069900513,0.567716062068939,0.0,0.0,yizhuang#24-1_po
PEK,1648707079.7,43498,VEHICLE,CAR,OTHERS,416154.739994568,4730578.2092321,0,4.2427978515625,1.96900391578674,1.39928710460663,0.568117380142212,0.0,0.0,yizhuang#24-1_po
PEK,1648707079.8,43498,VEHICLE,CAR,OTHERS,416154.742110205,4730578.20454868,0,4.2427978515625,1.96900391578674,1.39947187900543,0.568317353725433,0.0,0.0,yizhuang#24-1_po
PEK,1648707079.9,43498,VEHICLE,CAR,OTHERS,416154.746285423,4730578.21254154,0,4.2427978515625,1.96900391578674,1.39961051940918,0.568582057952881,0.0,0.0,yizhuang#24-1_po
PEK,1648707080.0,43498,VEHICLE,CAR,OTHERS,416154.744403105,4730578.21170852,0,4.2427978515625,1.96900391578674,1.39971446990967,0.568815469741821,0.0,0.0,yizhuang#24-1_po
PEK,1648707080.1,43498,VEHICLE,CAR,OTHERS,416154.739571877,4730578.21166354,0,4.23784017562866,1.96900391578674,1.39979243278503,0.569269180297852,0.0,0.0,yizhuang#24-1_po
PEK,1648707080.2,43498,VEHICLE,CAR,OTHERS,416154.736693141,4730578.21060801,0,4.23412179946899,1.96900391578674,1.40007781982422,0.569712400436401,0.0,0.0,yizhuang#24-1_po
PEK,1648707080.3,43498,VEHICLE,CAR,OTHERS,416154.742039212,4730578.21605156,0,4.23074722290039,1.96900391578674,1.40029191970825,0.56993556022644,0.0,0.0,yizhuang#24-1_po
PEK,1648707080.4,43498,VEHICLE,CAR,OTHERS,416154.749509976,4730578.20166733,0,4.23074722290039,1.96900391578674,1.40076470375061,0.569825947284698,0.0,0.0,yizhuang#24-1_po
PEK,1648707080.5,43498,VEHICLE,CAR,OTHERS,416154.750104436,4730578.19860626,0,4.23074722290039,1.96900391578674,1.40225112438202,0.569898903369904,0.0,0.0,yizhuang#24-1_po
PEK,1648707080.6,43498,VEHICLE,CAR,OTHERS,416154.749658593,4730578.19722925,0,4.23074722290039,1.96900391578674,1.40259110927582,0.570039033889771,0.0,0.0,yizhuang#24-1_po
PEK,1648707080.7,43498,VEHICLE,CAR,OTHERS,416154.741997061,4730578.21315821,0,4.23074722290039,1.96900391578674,1.40284609794617,0.570063531398773,0.0,0.0,yizhuang#24-1_po
PEK,1648707080.8,43498,VEHICLE,CAR,OTHERS,416154.746837224,4730578.19804673,0,4.23074722290039,1.96900391578674,1.40284609794617,0.570318460464478,0.0,0.0,yizhuang#24-1_po
PEK,1648707080.9,43498,VEHICLE,CAR,OTHERS,416154.746451388,4730578.20128899,0,4.23074722290039,1.96900391578674,1.40284609794617,0.570607483386993,0.0,0.0,yizhuang#24-1_po
PEK,1648707081.0,43498,VEHICLE,CAR,OTHERS,416154.741504163,4730578.21163702,0,4.23074722290039,1.96900391578674,1.40284609794617,0.571099817752838,0.0,0.0,yizhuang#24-1_po
PEK,1648707081.1,43498,VEHICLE,CAR,OTHERS,416154.748863788,4730578.20348744,0,4.22775602340698,1.96900391578674,1.40284609794617,0.571131587028503,0.0,0.0,yizhuang#24-1_po
PEK,1648707081.2,43498,VEHICLE,CAR,OTHERS,416154.740390441,4730578.20606405,0,4.22775602340698,1.96900391578674,1.40284609794617,0.571107506752014,0.0,0.0,yizhuang#24-1_po
PEK,1648707081.3,43498,VEHICLE,CAR,OTHERS,416154.737883843,4730578.2045932,0,4.22775602340698,1.96900391578674,1.40284609794617,0.571135282516479,0.0,0.0,yizhuang#24-1_po
PEK,1648707081.4,43498,VEHICLE,CAR,OTHERS,416154.733432652,4730578.19855295,0,4.22775602340698,1.96900391578674,1.40284609794617,0.571131527423859,0.0,0.0,yizhuang#24-1_po
PEK,1648707081.5,43498,VEHICLE,CAR,OTHERS,416154.737379116,4730578.19931931,0,4.22775602340698,1.96900391578674,1.40284609794617,0.571132361888885,0.0,0.0,yizhuang#24-1_po
PEK,1648707081.6,43498,VEHICLE,CAR,OTHERS,416154.734429506,4730578.19900313,0,4.22775602340698,1.96900391578674,1.40284609794617,0.57111656665802,0.0,0.0,yizhuang#24-1_po
PEK,1648707081.7,43498,VEHICLE,CAR,OTHERS,416154.734357477,4730578.18834496,0,4.22623443603516,1.96900391578674,1.40284609794617,0.571036815643311,0.0,0.0,yizhuang#24-1_po
PEK,1648707081.8,43498,VEHICLE,CAR,OTHERS,416154.737752631,4730578.18723655,0,4.22509288787842,1.96900391578674,1.40284609794617,0.570847153663635,0.0,0.0,yizhuang#24-1_po
PEK,1648707081.9,43498,VEHICLE,CAR,OTHERS,416154.740857627,4730578.18311701,0,4.22502899169922,1.96900391578674,1.40284609794617,0.570634305477142,0.0,0.0,yizhuang#24-1_po
PEK,1648707082.0,43498,VEHICLE,CAR,OTHERS,416154.733391941,4730578.19375461,0,4.2249813079834,1.96900391578674,1.40284609794617,0.570518910884857,0.0,0.0,yizhuang#24-1_po
PEK,1648707082.1,43498,VEHICLE,CAR,OTHERS,416154.727329088,4730578.19096216,0,4.22494506835938,1.96900391578674,1.40284609794617,0.570325672626495,0.0,0.0,yizhuang#24-1_po
PEK,1648707082.2,43498,VEHICLE,CAR,OTHERS,416154.731133798,4730578.18759962,0,4.22491836547852,1.96900391578674,1.40284609794617,0.57031124830246,0.0,0.0,yizhuang#24-1_po
PEK,1648707082.3,43498,VEHICLE,CAR,OTHERS,416154.734170413,4730578.18144515,0,4.22489786148071,1.96900391578674,1.40284609794617,0.570773541927338,0.0,0.0,yizhuang#24-1_po
PEK,1648707082.4,43498,VEHICLE,CAR,OTHERS,416154.734714159,4730578.18034935,0,4.22318887710571,1.96900391578674,1.40284609794617,0.571583986282349,0.0,0.0,yizhuang#24-1_po
