city,timestamp,id,type,sub_type,tag,x,y,z,length,width,height,theta,v_x,v_y,intersect_id
PEK,1664102625.9,905726,VEHICLE,TRUCK,OTHERS,415765.638749883,4730392.32606097,0,5.92817640304565,2.5,2.55238056182861,-0.964647650718689,0.0,0.0,yizhuang#19-1_po
PEK,1664102626.0,905726,VEHICLE,TRUCK,OTHERS,415765.638202711,4730392.32611363,0,5.92817640304565,2.5,2.55238056182861,-0.964871227741241,0.0,0.0,yizhuang#19-1_po
PEK,1664102626.1,905726,VEHICLE,TRUCK,OTHERS,415765.63793918,4730392.32579742,0,5.92817640304565,2.5,2.55238056182861,-0.965033948421478,0.0,0.0,yizhuang#19-1_po
PEK,1664102626.2,905726,VEHICLE,TRUCK,OTHERS,415765.637526613,4730392.32559666,0,5.92817640304565,2.5,2.55238056182861,-0.964955925941467,0.0,0.0,yizhuang#19-1_po
PEK,1664102626.3,905726,VEHICLE,TRUCK,OTHERS,415765.637076102,4730392.3256892,0,5.92817640304565,2.5,2.55238056182861,-0.96496170759201,0.0,0.0,yizhuang#19-1_po
PEK,1664102626.4,905726,VEHICLE,TRUCK,OTHERS,415765.63663757,4730392.32546175,0,5.92817640304565,2.5,2.55238056182861,-0.965047061443329,0.0,0.0,yizhuang#19-1_po
PEK,1664102626.5,905726,VEHICLE,TRUCK,OTHERS,415765.636599476,4730392.3252917,0,5.92817640304565,2.5,2.55238056182861,-0.964983463287354,0.0,0.0,yizhuang#19-1_po
PEK,1664102626.6,905726,VEHICLE,TRUCK,OTHERS,415765.636460618,4730392.32495615,0,5.92817640304565,2.5,2.55238056182861,-0.964788198471069,0.0,0.0,yizhuang#19-1_po
PEK,1664102626.7,905726,VEHICLE,TRUCK,OTHERS,415765.636229787,4730392.32465298,0,5.92886257171631,2.5,2.55238056182861,-0.964724779129028,0.0,0.0,yizhuang#19-1_po
PEK,1664102626.8,905726,VEHICLE,TRUCK,OTHERS,415765.635841243,4730392.32432288,0,5.92937660217285,2.5,2.55238056182861,-0.964970231056213,0.0,0.0,yizhuang#19-1_po
PEK,1664102626.9,905726,VEHICLE,TRUCK,OTHERS,415765.635409442,4730392.32408806,0,5.92976236343384,2.5,2.55238056182861,-0.96516615152359,0.0,0.0,yizhuang#19-1_po
PEK,1664102627.0,905726,VEHICLE,TRUCK,OTHERS,415765.635117068,4730392.32411416,0,5.92986917495728,2.5,2.55238056182861,-0.965267479419708,0.0,0.0,yizhuang#19-1_po
PEK,1664102627.1,905726,VEHICLE,TRUCK,OTHERS,415765.626498528,4730392.31844982,0,5.92994928359985,2.5,2.55238056182861,-0.964861571788788,0.0,0.0,yizhuang#19-1_po
PEK,1664102627.2,905726,VEHICLE,TRUCK,OTHERS,415765.626521486,4730392.31841304,0,5.93000888824463,2.5,2.55238056182861,-0.964849889278412,0.0,0.0,yizhuang#19-1_po
PEK,1664102627.3,905726,VEHICLE,TRUCK,OTHERS,415765.626538912,4730392.31837634,0,5.93005418777466,2.5,2.55238056182861,-0.964814066886902,0.0,0.0,yizhuang#19-1_po
PEK,1664102627.4,905726,VEHICLE,TRUCK,OTHERS,415765.626531476,4730392.31839931,0,5.93005418777466,2.5,2.55238056182861,-0.964739859104156,0.0,0.0,yizhuang#19-1_po
PEK,1664102627.5,905726,VEHICLE,TRUCK,OTHERS,415765.626572236,4730392.31832009,0,5.93005418777466,2.5,2.55238056182861,-0.964694261550903,0.0,0.0,yizhuang#19-1_po
