city,timestamp,id,type,sub_type,tag,x,y,z,length,width,height,theta,v_x,v_y,intersect_id
PEK,1646180733.9,319739,VEHICLE,TRUCK,TARGET_AGENT,419881.263968593,4732863.06554405,0,5.16851997375488,2.22305703163147,1.94148254394531,-2.65199756622314,-6.93399238586426,-3.72013759613037,yizhuang#10-1_po
PEK,1646180734.0,319739,VEHICLE,TRUCK,TARGET_AGENT,419880.562847895,4732862.68014395,0,5.17154788970947,2.22305703163147,1.94148254394531,-2.65080451965332,-6.8337550163269,-3.68398571014404,yizhuang#10-1_po
PEK,1646180734.1,319739,VEHICLE,TRUCK,TARGET_AGENT,419879.859033102,4732862.30337753,0,5.17381858825684,2.22305703163147,1.94148254394531,-2.64916896820068,-6.77346134185791,-3.66704368591309,yizhuang#10-1_po
PEK,1646180734.2,319739,VEHICLE,TRUCK,TARGET_AGENT,419879.178441553,4732861.94429847,0,5.17552185058594,2.22305703163147,1.94148254394531,-2.64840745925903,-6.7772331237793,-3.66732740402222,yizhuang#10-1_po
PEK,1646180734.3,319739,VEHICLE,TRUCK,TARGET_AGENT,419878.498259879,4732861.58118564,0,5.17679929733276,2.22305703163147,1.94148254394531,-2.64780902862549,-6.78657388687134,-3.6447274684906,yizhuang#10-1_po
PEK,1646180734.4,319739,VEHICLE,TRUCK,TARGET_AGENT,419877.848980225,4732861.24894873,0,5.18399000167847,2.22305703163147,1.94148254394531,-2.64722990989685,-6.74552488327026,-3.60832858085632,yizhuang#10-1_po
PEK,1646180734.5,319739,VEHICLE,TRUCK,TARGET_AGENT,419877.179716877,4732860.90008235,0,5.18938302993774,2.22305703163147,1.94148254394531,-2.64908194541931,-6.65642547607422,-3.55150175094604,yizhuang#10-1_po
PEK,1646180734.6,319739,VEHICLE,TRUCK,TARGET_AGENT,419876.533076256,4732860.54133422,0,5.19342756271362,2.22305703163147,1.94148254394531,-2.65080213546753,-6.59658050537109,-3.50617456436157,yizhuang#10-1_po
PEK,1646180734.7,319739,VEHICLE,TRUCK,TARGET_AGENT,419875.869798612,4732860.20296318,0,5.20355796813965,2.22305703163147,1.94148254394531,-2.65115928649902,-6.53862380981445,-3.4668972492218,yizhuang#10-1_po
PEK,1646180734.8,319739,VEHICLE,TRUCK,TARGET_AGENT,419875.232795389,4732859.86546313,0,5.2111554145813,2.22305703163147,1.94148254394531,-2.65114402770996,-6.46660423278809,-3.43391394615173,yizhuang#10-1_po
PEK,1646180734.9,319739,VEHICLE,TRUCK,TARGET_AGENT,419874.585731651,4732859.51807968,0,5.21685361862183,2.22305703163147,1.94148254394531,-2.65330004692078,-6.42163991928101,-3.39362287521362,yizhuang#10-1_po
PEK,1646180735.0,319739,VEHICLE,TRUCK,TARGET_AGENT,419873.960766455,4732859.1899946,0,5.2211275100708,2.22305703163147,1.94148254394531,-2.66005253791809,-6.39629507064819,-3.36596441268921,yizhuang#10-1_po
PEK,1646180735.1,319739,VEHICLE,TRUCK,TARGET_AGENT,419873.315842848,4732858.86383622,0,5.22609996795654,2.22305703163147,1.94148254394531,-2.66299867630005,-6.38789319992065,-3.33231616020203,yizhuang#10-1_po
PEK,1646180735.2,319739,VEHICLE,TRUCK,TARGET_AGENT,419872.698492994,4732858.54820501,0,5.22982978820801,2.22305703163147,1.94148254394531,-2.66364789009094,-6.31489276885986,-3.28220629692078,yizhuang#10-1_po
PEK,1646180735.3,319739,VEHICLE,TRUCK,TARGET_AGENT,419872.072515804,4732858.22532529,0,5.23262691497803,2.22305703163147,1.94148254394531,-2.66693711280823,-6.23221015930176,-3.2228319644928,yizhuang#10-1_po
PEK,1646180735.4,319739,VEHICLE,TRUCK,TARGET_AGENT,419871.482974247,4732857.92275484,0,5.23472452163696,2.22762799263,1.94904148578644,-2.66780281066895,-6.18894863128662,-3.19132351875305,yizhuang#10-1_po
PEK,1646180735.5,319739,VEHICLE,TRUCK,TARGET_AGENT,419870.860359298,4732857.60135866,0,5.25542879104614,2.23105621337891,1.94904148578644,-2.66650748252869,-6.19173145294189,-3.17171931266785,yizhuang#10-1_po
PEK,1646180735.6,319739,VEHICLE,TRUCK,TARGET_AGENT,419870.256669074,4732857.30150727,0,5.27095746994019,2.23384070396423,1.94904148578644,-2.66543292999268,-6.15040397644043,-3.13413619995117,yizhuang#10-1_po
PEK,1646180735.7,319739,VEHICLE,TRUCK,TARGET_AGENT,419869.645807327,4732857.01089642,0,5.28037309646606,2.23592901229858,1.94904148578644,-2.66510558128357,-6.09472894668579,-3.09455966949463,yizhuang#10-1_po
PEK,1646180735.8,319739,VEHICLE,TRUCK,TARGET_AGENT,419869.035652005,4732856.6972992,0,5.28743505477905,2.23592901229858,1.94904148578644,-2.6645565032959,-6.04881811141968,-3.06404042243958,yizhuang#10-1_po
PEK,1646180735.9,319739,VEHICLE,TRUCK,TARGET_AGENT,419868.431579241,4732856.39199382,0,5.29273128509521,2.23592901229858,1.94904148578644,-2.66407346725464,-6.00512218475342,-3.03948330879211,yizhuang#10-1_po
PEK,1646180736.0,319739,VEHICLE,TRUCK,TARGET_AGENT,419867.857149562,4732856.09161456,0,5.29273128509521,2.23592901229858,1.94904148578644,-2.66414070129395,-5.98698377609253,-3.02837896347046,yizhuang#10-1_po
