city,timestamp,id,type,sub_type,tag,x,y,z,length,width,height,theta,v_x,v_y,intersect_id
PEK,1655538646.9,687249,VEHICLE,CAR,OTHERS,417228.85970757,4731254.83679727,0,4.0,2.16615676879883,1.22762966156006,0.526795744895935,4.4692759513855,2.54431104660034,yizhuang#2-1_po
PEK,1655538647.0,687249,VEHICLE,CAR,OTHERS,417229.279947043,4731255.07068919,0,4.0,2.16615676879883,1.23272836208344,0.526275455951691,4.33344173431396,2.45004987716675,yizhuang#2-1_po
PEK,1655538647.1,687249,VEHICLE,CAR,OTHERS,417229.691856805,4731255.32500341,0,4.0,2.16615676879883,1.23365306854248,0.526216983795166,4.21022653579712,2.44434118270874,yizhuang#2-1_po
PEK,1655538647.2,687249,VEHICLE,CAR,OTHERS,417230.088636391,4731255.58130115,0,4.0,2.16615676879883,1.23365306854248,0.526249647140503,4.16209363937378,2.37353491783142,yizhuang#2-1_po
PEK,1655538647.3,687249,VEHICLE,CAR,OTHERS,417230.492126055,4731255.82315367,0,4.0,2.16615676879883,1.23365306854248,0.528565406799316,4.00036811828613,2.34373235702515,yizhuang#2-1_po
PEK,1655538647.4,687249,VEHICLE,CAR,OTHERS,417230.87307401,4731256.07619823,0,4.0,2.16615676879883,1.23365306854248,0.535157084465027,3.8018057346344,2.24247074127197,yizhuang#2-1_po
PEK,1655538647.5,687249,VEHICLE,CAR,OTHERS,417231.246386974,4731256.30987227,0,4.0,2.16615676879883,1.23365306854248,0.540773153305054,3.69369840621948,2.16558623313904,yizhuang#2-1_po
PEK,1655538647.6,687249,VEHICLE,CAR,OTHERS,417231.61516067,4731256.52541117,0,4.0,2.16615676879883,1.23365306854248,0.545013725757599,3.60059428215027,2.06860947608948,yizhuang#2-1_po
PEK,1655538647.7,687249,VEHICLE,CAR,OTHERS,417231.971276924,4731256.71995766,0,4.0,2.16615676879883,1.23365306854248,0.546058773994446,3.4715416431427,1.9712085723877,yizhuang#2-1_po
PEK,1655538647.8,687249,VEHICLE,CAR,OTHERS,417232.319738569,4731256.91565895,0,4.0,2.16615676879883,1.23365306854248,0.546087086200714,3.42865180969238,1.94371128082275,yizhuang#2-1_po
PEK,1655538647.9,687249,VEHICLE,CAR,OTHERS,417232.64928085,4731257.11661873,0,4.0,2.16615676879883,1.23365306854248,0.543334782123566,3.35410618782043,1.93344879150391,yizhuang#2-1_po
PEK,1655538648.0,687249,VEHICLE,CAR,OTHERS,417232.968821707,4731257.32694649,0,4.0,2.16615676879883,1.23365306854248,0.545767486095428,3.10597372055054,1.75190043449402,yizhuang#2-1_po
PEK,1655538648.1,687249,VEHICLE,CAR,OTHERS,417233.266901566,4731257.49827779,0,4.0,2.16615676879883,1.23365306854248,0.549054682254791,2.99429488182068,1.71915686130524,yizhuang#2-1_po
PEK,1655538648.2,687249,VEHICLE,CAR,OTHERS,417233.571248683,4731257.68725054,0,4.0,2.16615676879883,1.23365306854248,0.5494784116745,2.89604234695435,1.66136574745178,yizhuang#2-1_po
PEK,1655538648.3,687249,VEHICLE,CAR,OTHERS,417233.833135837,4731257.8410674,0,4.0,2.16615676879883,1.23365306854248,0.549713373184204,2.75001215934753,1.577232837677,yizhuang#2-1_po
PEK,1655538648.4,687249,VEHICLE,CAR,OTHERS,417234.11510277,4731258.01254157,0,4.0,2.16615676879883,1.22336709499359,0.549884617328644,2.70349812507629,1.54143273830414,yizhuang#2-1_po
PEK,1655538648.5,687249,VEHICLE,CAR,OTHERS,417234.392777414,4731258.1804104,0,4.0,2.16615676879883,1.2156525850296,0.549402713775635,2.63864278793335,1.54176819324493,yizhuang#2-1_po
