city,timestamp,id,type,sub_type,tag,x,y,z,length,width,height,theta,v_x,v_y,intersect_id
PEK,1661251497.9,1025085,VEHICLE,CAR,TARGET_AGENT,417939.012082273,4730785.61785838,0,4.11107635498047,2.35496068000793,1.30291092395782,-1.02041673660278,0.79149854183197,-1.30781590938568,yizhuang#19-1_po
PEK,1661251498.0,1025085,VEHICLE,CAR,TARGET_AGENT,417939.100813931,4730785.48814058,0,4.14693689346313,2.35496068000793,1.30291092395782,-1.02179896831512,0.752739906311035,-1.21815419197083,yizhuang#19-1_po
PEK,1661251498.1,1025085,VEHICLE,CAR,TARGET_AGENT,417939.176373786,4730785.37138471,0,4.15592241287231,2.35496068000793,1.30291092395782,-1.01995635032654,0.684976041316986,-1.09037864208221,yizhuang#19-1_po
PEK,1661251498.2,1025085,VEHICLE,CAR,TARGET_AGENT,417939.220616493,4730785.26836779,0,4.1626615524292,2.35496068000793,1.30291092395782,-1.01890218257904,0.562616109848022,-0.887293219566345,yizhuang#19-1_po
PEK,1661251498.3,1025085,VEHICLE,CAR,TARGET_AGENT,417939.27528059,4730785.18403944,0,4.16771602630615,2.35496068000793,1.30643665790558,-1.01760733127594,0.491038084030151,-0.793149948120117,yizhuang#19-1_po
PEK,1661251498.4,1025085,VEHICLE,CAR,TARGET_AGENT,417939.329125684,4730785.10719639,0,4.16771602630615,2.35496068000793,1.30908107757568,-1.0163369178772,0.469431966543198,-0.757858335971832,yizhuang#19-1_po
PEK,1661251498.5,1025085,VEHICLE,CAR,TARGET_AGENT,417939.363871281,4730785.01892168,0,4.16771602630615,2.35496068000793,1.31106436252594,-1.01599621772766,0.447606772184372,-0.722162485122681,yizhuang#19-1_po
PEK,1661251498.6,1025085,VEHICLE,CAR,TARGET_AGENT,417939.411652294,4730784.94124724,0,4.16771602630615,2.35496068000793,1.31106436252594,-1.01728808879852,0.446542918682098,-0.723073184490204,yizhuang#19-1_po
PEK,1661251498.7,1025085,VEHICLE,CAR,TARGET_AGENT,417939.458154343,4730784.87156032,0,4.16771602630615,2.35496068000793,1.31106436252594,-1.01635801792145,0.447706341743469,-0.722463428974152,yizhuang#19-1_po
PEK,1661251498.8,1025085,VEHICLE,CAR,TARGET_AGENT,417939.503174374,4730784.79918313,0,4.16771602630615,2.35496068000793,1.31106436252594,-1.01665830612183,0.425113797187805,-0.68750387430191,yizhuang#19-1_po
