city,timestamp,id,type,sub_type,tag,x,y,z,length,width,height,theta,v_x,v_y,intersect_id
PEK,1646180753.9,319739,VEHICLE,TRUCK,OTHERS,419844.518143606,4732844.58619039,0,5.40775632858276,2.23670649528503,1.90231931209564,-2.69969892501831,0.0,0.0,yizhuang#10-1_po
PEK,1646180754.0,319739,VEHICLE,TRUCK,OTHERS,419844.4654381,4732844.58606846,0,5.40775632858276,2.23670649528503,1.90178883075714,-2.69965672492981,0.0,0.0,yizhuang#10-1_po
PEK,1646180754.1,319739,VEHICLE,TRUCK,OTHERS,419844.437819584,4732844.55568301,0,5.40775632858276,2.23670649528503,1.89881026744843,-2.69971466064453,0.0,0.0,yizhuang#10-1_po
PEK,1646180754.2,319739,VEHICLE,TRUCK,OTHERS,419844.412405372,4732844.55159695,0,5.40775632858276,2.23670649528503,1.89657628536224,-2.69976806640625,0.0,0.0,yizhuang#10-1_po
PEK,1646180754.3,319739,VEHICLE,TRUCK,OTHERS,419844.37039841,4732844.53760159,0,5.40775632858276,2.23670649528503,1.89490079879761,-2.69982314109802,-0.251397371292114,-0.118965335190296,yizhuang#10-1_po
PEK,1646180754.4,319739,VEHICLE,TRUCK,OTHERS,419844.332080141,4732844.50868528,0,5.40775632858276,2.23670649528503,1.89364421367645,-2.69992351531982,-0.301923781633377,-0.143076702952385,yizhuang#10-1_po
PEK,1646180754.5,319739,VEHICLE,TRUCK,OTHERS,419844.304645957,4732844.49413346,0,5.40775632858276,2.23670649528503,1.89364421367645,-2.69997239112854,-0.303791254758835,-0.143958896398544,yizhuang#10-1_po
PEK,1646180754.6,319739,VEHICLE,VAN,OTHERS,419844.262032639,4732844.4841702,0,5.40775632858276,2.23670649528503,1.89364421367645,-2.69987320899963,-0.316486388444901,-0.149981811642647,yizhuang#10-1_po
PEK,1646180754.7,319739,VEHICLE,TRUCK,OTHERS,419844.234302352,4732844.46053766,0,5.40775632858276,2.23670649528503,1.89364421367645,-2.69972515106201,-0.349034279584885,-0.165316998958588,yizhuang#10-1_po
PEK,1646180754.8,319739,VEHICLE,TRUCK,OTHERS,419844.192628682,4732844.45598599,0,5.40775632858276,2.23670649528503,1.89364421367645,-2.69915699958801,-0.384632050991058,-0.182622686028481,yizhuang#10-1_po
PEK,1646180754.9,319739,VEHICLE,TRUCK,OTHERS,419844.157003889,4732844.41862329,0,5.40775632858276,2.23670649528503,1.90753293037415,-2.69871807098389,-0.395684152841568,-0.187707006931305,yizhuang#10-1_po
PEK,1646180755.0,319739,VEHICLE,TRUCK,OTHERS,419844.092043233,4732844.39753182,0,5.40775632858276,2.23670649528503,1.91794955730438,-2.69652509689331,-0.406710386276245,-0.19368739426136,yizhuang#10-1_po
PEK,1646180755.1,319739,VEHICLE,TRUCK,OTHERS,419844.04284326,4732844.36733382,0,5.41215038299561,2.23670649528503,1.92576193809509,-2.69261455535889,-0.397504687309265,-0.190222844481468,yizhuang#10-1_po
PEK,1646180755.2,319739,VEHICLE,TRUCK,OTHERS,419843.988910229,4732844.35468521,0,5.41366147994995,2.23670649528503,1.93162131309509,-2.69094681739807,-0.402841985225677,-0.194081157445908,yizhuang#10-1_po
PEK,1646180755.3,319739,VEHICLE,TRUCK,OTHERS,419843.962293945,4732844.32681477,0,5.41366147994995,2.23670649528503,1.93615353107452,-2.6917552947998,-0.389406055212021,-0.188122853636742,yizhuang#10-1_po
PEK,1646180755.4,319739,VEHICLE,TRUCK,OTHERS,419843.917141821,4732844.31927004,0,5.41366147994995,2.23670649528503,1.93955278396606,-2.69233274459839,-0.395044922828674,-0.19056436419487,yizhuang#10-1_po
PEK,1646180755.5,319739,VEHICLE,TRUCK,OTHERS,419843.876844549,4732844.29239249,0,5.41366147994995,2.23670649528503,1.94107747077942,-2.69270181655884,-0.392881751060486,-0.189811706542969,yizhuang#10-1_po
