city,timestamp,id,type,sub_type,tag,x,y,z,length,width,height,theta,v_x,v_y,intersect_id
PEK,1664102610.9,905726,VEHICLE,TRUCK,OTHERS,415765.618654981,4730392.30613795,0,5.93685483932495,2.5,2.55505013465881,-0.966459512710571,0.0,0.0,yizhuang#19-1_po
PEK,1664102611.0,905726,VEHICLE,TRUCK,OTHERS,415765.618205208,4730392.30616376,0,5.93685483932495,2.5,2.55505013465881,-0.966619908809662,0.0,0.0,yizhuang#19-1_po
PEK,1664102611.1,905726,VEHICLE,TRUCK,OTHERS,415765.618158067,4730392.30634355,0,5.93685483932495,2.5,2.55505013465881,-0.966668844223022,0.0,0.0,yizhuang#19-1_po
PEK,1664102611.2,905726,VEHICLE,TRUCK,OTHERS,415765.617927238,4730392.30625323,0,5.93685483932495,2.5,2.55505013465881,-0.966979682445526,0.0,0.0,yizhuang#19-1_po
PEK,1664102611.3,905726,VEHICLE,TRUCK,OTHERS,415765.618094459,4730392.3065075,0,5.93685483932495,2.5,2.55505013465881,-0.967564344406128,0.0,0.0,yizhuang#19-1_po
PEK,1664102611.4,905726,VEHICLE,TRUCK,OTHERS,415765.618354627,4730392.30669937,0,5.93685483932495,2.5,2.55505013465881,-0.967654585838318,0.0,0.0,yizhuang#19-1_po
PEK,1664102611.5,905726,VEHICLE,TRUCK,OTHERS,415765.61828378,4730392.30667713,0,5.93590545654297,2.5,2.55505013465881,-0.968214333057404,0.0,0.0,yizhuang#19-1_po
PEK,1664102611.6,905726,VEHICLE,TRUCK,OTHERS,415765.618352307,4730392.30646034,0,5.93436288833618,2.5,2.55505013465881,-0.968185305595398,0.0,0.0,yizhuang#19-1_po
PEK,1664102611.7,905726,VEHICLE,TRUCK,OTHERS,415765.618629206,4730392.30619951,0,5.93326044082642,2.5,2.55505013465881,-0.967933118343353,0.0,0.0,yizhuang#19-1_po
PEK,1664102611.8,905726,VEHICLE,TRUCK,OTHERS,415765.618760286,4730392.30573304,0,5.93243360519409,2.5,2.55505013465881,-0.967713415622711,0.0,0.0,yizhuang#19-1_po
PEK,1664102611.9,905726,VEHICLE,TRUCK,OTHERS,415765.618842809,4730392.30508289,0,5.93243360519409,2.5,2.55505013465881,-0.967287361621857,0.0,0.0,yizhuang#19-1_po
PEK,1664102612.0,905726,VEHICLE,TRUCK,OTHERS,415765.619455683,4730392.30489713,0,5.93243360519409,2.5,2.55505013465881,-0.966564416885376,0.0,0.0,yizhuang#19-1_po
PEK,1664102612.1,905726,VEHICLE,TRUCK,OTHERS,415765.619489656,4730392.30445513,0,5.93243360519409,2.5,2.55505013465881,-0.965198874473572,0.0,0.0,yizhuang#19-1_po
