city,timestamp,id,type,sub_type,tag,x,y,z,length,width,height,theta,v_x,v_y,intersect_id
PEK,1655978155.3,2325449,VEHICLE,CAR,OTHERS,419506.893783349,4732663.6952444,0,4.12004423141479,2.34655022621155,1.98582112789154,0.564672231674194,0.0,0.0,yizhuang#9-1_po
PEK,1655978155.4,2325449,VEHICLE,CAR,OTHERS,419506.912701419,4732663.69922856,0,4.15862989425659,2.34655022621155,1.98582112789154,0.564940392971039,0.0,0.0,yizhuang#9-1_po
PEK,1655978155.5,2325449,VEHICLE,CAR,OTHERS,419506.923264128,4732663.70341206,0,4.18756914138794,2.34655022621155,1.98582112789154,0.567128539085388,0.0,0.0,yizhuang#9-1_po
PEK,1655978155.6,2325449,VEHICLE,CAR,OTHERS,419506.933767593,4732663.71129005,0,4.20845508575439,2.34655022621155,1.99284899234772,0.568125486373901,0.0,0.0,yizhuang#9-1_po
PEK,1655978155.7,2325449,VEHICLE,CAR,OTHERS,419506.94445454,4732663.71231631,0,4.22411966323853,2.34655022621155,1.99811983108521,0.568739891052246,0.0,0.0,yizhuang#9-1_po
PEK,1655978155.8,2325449,VEHICLE,CAR,OTHERS,419506.952417485,4732663.71686738,0,4.23586797714233,2.34655022621155,2.00207304954529,0.568777918815613,0.0,0.0,yizhuang#9-1_po
PEK,1655978155.9,2325449,VEHICLE,CAR,OTHERS,419506.963206212,4732663.71195654,0,4.24467897415161,2.34655022621155,2.00503778457642,0.559106171131134,0.0,0.0,yizhuang#9-1_po
PEK,1655978156.0,2325449,VEHICLE,CAR,OTHERS,419506.967107322,4732663.71385357,0,4.25128746032715,2.34655022621155,2.00760936737061,0.556781411170959,0.0,0.0,yizhuang#9-1_po
PEK,1655978156.1,2325449,VEHICLE,CAR,OTHERS,419506.974274807,4732663.7101606,0,4.2686448097229,2.34655022621155,2.00953817367554,0.554563224315643,0.0,0.0,yizhuang#9-1_po
PEK,1655978156.2,2325449,VEHICLE,CAR,OTHERS,419506.974053833,4732663.71057499,0,4.28166246414185,2.34655022621155,2.02253556251526,0.553882479667664,0.0,0.0,yizhuang#9-1_po
PEK,1655978156.3,2325449,VEHICLE,CAR,OTHERS,419506.97341157,4732663.71410414,0,4.31572818756104,2.34655022621155,2.02962779998779,0.547554492950439,0.0,0.0,yizhuang#9-1_po
PEK,1655978156.4,2325449,VEHICLE,CAR,OTHERS,419506.97800006,4732663.72509433,0,4.34127712249756,2.34655022621155,2.03075051307678,0.54967474937439,0.0,0.0,yizhuang#9-1_po
