city,timestamp,id,type,sub_type,tag,x,y,z,length,width,height,theta,v_x,v_y,intersect_id
PEK,1655978160.3,2325449,VEHICLE,CAR,OTHERS,419507.523886609,4732663.96642036,0,4.8260703086853,2.34655022621155,2.02907562255859,0.566253006458282,0.0,0.0,yizhuang#9-1_po
PEK,1655978160.4,2325449,VEHICLE,CAR,OTHERS,419507.54364162,4732663.98007402,0,4.84230279922485,2.34655022621155,2.02907562255859,0.568759322166443,0.0,0.0,yizhuang#9-1_po
PEK,1655978160.5,2325449,VEHICLE,CAR,OTHERS,419507.5617505,4732663.97643326,0,4.8544774055481,2.34655022621155,2.02907562255859,0.569317698478699,0.0,0.0,yizhuang#9-1_po
PEK,1655978160.6,2325449,VEHICLE,CAR,OTHERS,419507.562911546,4732663.97296212,0,4.8544774055481,2.34655022621155,2.02907562255859,0.569446742534637,0.0,0.0,yizhuang#9-1_po
PEK,1655978160.7,2325449,VEHICLE,CAR,OTHERS,419507.567083008,4732663.97198678,0,4.8544774055481,2.34655022621155,2.03268241882324,0.569899320602417,0.0,0.0,yizhuang#9-1_po
PEK,1655978160.8,2325449,VEHICLE,CAR,OTHERS,419507.570795773,4732663.97076233,0,4.8544774055481,2.34655022621155,2.03538727760315,0.570110738277435,0.0,0.0,yizhuang#9-1_po
PEK,1655978160.9,2325449,VEHICLE,CAR,OTHERS,419507.562779324,4732663.96359672,0,4.8544774055481,2.34655022621155,2.0374162197113,0.570168554782867,0.0,0.0,yizhuang#9-1_po
PEK,1655978161.0,2325449,VEHICLE,CAR,OTHERS,419507.54132656,4732663.95087512,0,4.8544774055481,2.34655022621155,2.04456424713135,0.57029914855957,0.0,0.0,yizhuang#9-1_po
PEK,1655978161.1,2325449,VEHICLE,CAR,OTHERS,419507.514321217,4732663.92920259,0,4.8544774055481,2.34655022621155,2.04992532730103,0.568932831287384,0.0,0.0,yizhuang#9-1_po
PEK,1655978161.2,2325449,VEHICLE,CAR,OTHERS,419507.49062124,4732663.88578158,0,4.8544774055481,2.34655022621155,2.05425643920898,0.568589091300964,0.0,0.0,yizhuang#9-1_po
PEK,1655978161.3,2325449,VEHICLE,CAR,OTHERS,419507.47295015,4732663.87827654,0,4.8544774055481,2.34655022621155,2.05750465393066,0.569759011268616,0.0,0.0,yizhuang#9-1_po
PEK,1655978161.4,2325449,VEHICLE,CAR,OTHERS,419507.453401759,4732663.87477926,0,4.8544774055481,2.34655022621155,2.05750465393066,0.569810450077057,0.0,0.0,yizhuang#9-1_po
PEK,1655978161.5,2325449,VEHICLE,CAR,OTHERS,419507.431697569,4732663.84685152,0,4.8544774055481,2.34655022621155,2.05750465393066,0.568720877170563,0.0,0.0,yizhuang#9-1_po
PEK,1655978161.6,2325449,VEHICLE,CAR,OTHERS,419507.419279221,4732663.84313012,0,4.83617687225342,2.34655022621155,2.05750465393066,0.565741181373596,0.0,0.0,yizhuang#9-1_po
PEK,1655978161.7,2325449,VEHICLE,CAR,OTHERS,419507.422298806,4732663.83650919,0,4.82245206832886,2.34655022621155,2.05750465393066,0.562918722629547,0.0,0.0,yizhuang#9-1_po
PEK,1655978161.8,2325449,VEHICLE,CAR,OTHERS,419507.418895983,4732663.82307349,0,4.81070375442505,2.34655022621155,2.05750465393066,0.560928523540497,0.0,0.0,yizhuang#9-1_po
PEK,1655978161.9,2325449,VEHICLE,CAR,OTHERS,419507.410930138,4732663.82683925,0,4.80189323425293,2.34655022621155,2.05750465393066,0.559969782829285,0.0,0.0,yizhuang#9-1_po
PEK,1655978162.0,2325449,VEHICLE,CAR,OTHERS,419507.413292044,4732663.81237215,0,4.79528474807739,2.34655022621155,2.05750465393066,0.560026943683624,0.0,0.0,yizhuang#9-1_po
PEK,1655978162.1,2325449,VEHICLE,CAR,OTHERS,419507.409270157,4732663.80985464,0,4.79032850265503,2.34655022621155,2.05750465393066,0.563011646270752,0.0,0.0,yizhuang#9-1_po
PEK,1655978162.2,2325449,VEHICLE,CAR,OTHERS,419507.406327977,4732663.81195077,0,4.79032850265503,2.34655022621155,2.05750465393066,0.564617812633514,0.0,0.0,yizhuang#9-1_po
PEK,1655978162.3,2325449,VEHICLE,CAR,OTHERS,419507.398316721,4732663.81530818,0,4.79032850265503,2.34655022621155,2.05750465393066,0.566527366638184,0.0,0.0,yizhuang#9-1_po
PEK,1655978162.4,2325449,VEHICLE,CAR,OTHERS,419507.392913799,4732663.80495883,0,4.79032850265503,2.34655022621155,2.05666995048523,0.572049856185913,0.0,0.0,yizhuang#9-1_po
PEK,1655978162.5,2325449,VEHICLE,CAR,OTHERS,419507.396596284,4732663.80058347,0,4.79032850265503,2.34655022621155,2.05604386329651,0.572145223617554,0.0,0.0,yizhuang#9-1_po
PEK,1655978162.6,2325449,VEHICLE,CAR,OTHERS,419507.38930084,4732663.7995407,0,4.79032850265503,2.34655022621155,2.05557417869568,0.571264088153839,0.0,0.0,yizhuang#9-1_po
PEK,1655978162.7,2325449,VEHICLE,CAR,OTHERS,419507.385835751,4732663.80622291,0,4.76691436767578,2.34655022621155,2.05306243896484,0.570387125015259,0.0,0.0,yizhuang#9-1_po
PEK,1655978162.8,2325449,VEHICLE,CAR,OTHERS,419507.40053002,4732663.79853349,0,4.74935388565063,2.34655022621155,2.05306243896484,0.56953227519989,0.0,0.0,yizhuang#9-1_po
PEK,1655978162.9,2325449,VEHICLE,CAR,OTHERS,419507.41288357,4732663.80540985,0,4.73618316650391,2.34655022621155,2.05306243896484,0.569914579391479,0.0,0.0,yizhuang#9-1_po
PEK,1655978163.0,2325449,VEHICLE,CAR,OTHERS,419507.421891012,4732663.80591733,0,4.71480798721313,2.34655022621155,2.05306243896484,0.569576025009155,0.0,0.0,yizhuang#9-1_po
PEK,1655978163.1,2325449,VEHICLE,CAR,OTHERS,419507.416240388,4732663.81796387,0,4.71480798721313,2.34655022621155,2.05306243896484,0.571418106555939,0.0,0.0,yizhuang#9-1_po
PEK,1655978163.2,2325449,VEHICLE,CAR,OTHERS,419507.413214252,4732663.81681376,0,4.71480798721313,2.34655022621155,2.05306243896484,0.576901078224182,0.0,0.0,yizhuang#9-1_po
PEK,1655978163.3,2325449,VEHICLE,CAR,OTHERS,419507.422602603,4732663.80878085,0,4.71480798721313,2.34655022621155,2.05306243896484,0.575057804584503,0.0,0.0,yizhuang#9-1_po
PEK,1655978163.4,2325449,VEHICLE,CAR,OTHERS,419507.419641499,4732663.81184538,0,4.71480798721313,2.34655022621155,2.05306243896484,0.575301885604858,0.0,0.0,yizhuang#9-1_po
PEK,1655978163.5,2325449,VEHICLE,CAR,OTHERS,419507.422504142,4732663.80792549,0,4.71480798721313,2.34655022621155,2.05306243896484,0.578863561153412,0.0,0.0,yizhuang#9-1_po
PEK,1655978163.6,2325449,VEHICLE,CAR,OTHERS,419507.421565436,4732663.80695155,0,4.71480798721313,2.34655022621155,2.05306243896484,0.578187763690948,0.0,0.0,yizhuang#9-1_po
PEK,1655978163.7,2325449,VEHICLE,CAR,OTHERS,419507.429571508,4732663.80149492,0,4.71480798721313,2.34655022621155,2.05306243896484,0.577315449714661,0.0,0.0,yizhuang#9-1_po
PEK,1655978163.8,2325449,VEHICLE,CAR,OTHERS,419507.437267738,4732663.79104795,0,4.71480798721313,2.34655022621155,2.05306243896484,0.586210250854492,0.0,0.0,yizhuang#9-1_po
PEK,1655978163.9,2325449,VEHICLE,CAR,OTHERS,419507.440572677,4732663.78338769,0,4.71480798721313,2.34655022621155,2.05306243896484,0.587265372276306,0.0,0.0,yizhuang#9-1_po
PEK,1655978164.0,2325449,VEHICLE,CAR,OTHERS,419507.445391015,4732663.77811591,0,4.71058654785156,2.34655022621155,2.03929042816162,0.590019404888153,0.0,0.0,yizhuang#9-1_po
PEK,1655978164.1,2325449,VEHICLE,CAR,OTHERS,419507.448727587,4732663.78034347,0,4.69566249847412,2.34655022621155,2.0289614200592,0.594099998474121,0.0,0.0,yizhuang#9-1_po
