city,timestamp,id,type,sub_type,tag,x,y,z,length,width,height,theta,v_x,v_y,intersect_id
PEK,1651743330.8,1756444,VEHICLE,BUS,OTHERS,419544.074624752,4732672.98404414,0,11.8277940750122,2.5,2.84931087493896,2.15011096000671,-1.13181281089783,1.6676436662674,yizhuang#9-1_po
PEK,1651743330.9,1756444,VEHICLE,BUS,OTHERS,419543.949065048,4732673.17693164,0,11.8277940750122,2.5,2.85600447654724,2.14453101158142,-1.30657124519348,1.9329400062561,yizhuang#9-1_po
PEK,1651743331.0,1756444,VEHICLE,BUS,OTHERS,419543.801419083,4732673.39771945,0,11.8277940750122,2.5,2.85600447654724,2.14818382263184,-1.2914000749588,1.92802548408508,yizhuang#9-1_po
PEK,1651743331.1,1756444,VEHICLE,BUS,OTHERS,419543.65340178,4732673.62265932,0,11.8277940750122,2.5,2.85600447654724,2.14689135551453,-1.50885570049286,2.26916265487671,yizhuang#9-1_po
PEK,1651743331.2,1756444,VEHICLE,BUS,OTHERS,419543.496158903,4732673.86283973,0,11.8277940750122,2.5,2.85600447654724,2.14419937133789,-1.47698605060577,2.24456667900085,yizhuang#9-1_po
PEK,1651743331.3,1756444,VEHICLE,BUS,OTHERS,419543.33127567,4732674.1139998,0,11.8488702774048,2.5,2.85600447654724,2.14910292625427,-1.55605494976044,2.37799000740051,yizhuang#9-1_po
PEK,1651743331.4,1756444,VEHICLE,BUS,OTHERS,419543.1435146,4732674.39971058,0,11.8488702774048,2.5,2.85600447654724,2.14927005767822,-1.71220195293427,2.605299949646,yizhuang#9-1_po
PEK,1651743331.5,1756444,VEHICLE,BUS,OTHERS,419542.965825153,4732674.6567222,0,11.8488702774048,2.5,2.85600447654724,2.15067505836487,-1.86582863330841,2.84123754501343,yizhuang#9-1_po
PEK,1651743331.6,1756444,VEHICLE,BUS,OTHERS,419542.794900112,4732674.90754979,0,11.8488702774048,2.5,2.85600447654724,2.14925312995911,-1.81920993328094,2.77481746673584,yizhuang#9-1_po
PEK,1651743331.7,1756444,VEHICLE,BUS,OTHERS,419542.578605213,4732675.17652521,0,11.8488702774048,2.5,2.85600447654724,2.14639949798584,-1.87555336952209,2.86025190353394,yizhuang#9-1_po
PEK,1651743331.8,1756444,VEHICLE,BUS,OTHERS,419542.392258897,4732675.45992803,0,11.8488702774048,2.5,2.85600447654724,2.1408839225769,-1.96846210956573,2.98265719413757,yizhuang#9-1_po
PEK,1651743331.9,1756444,VEHICLE,BUS,OTHERS,419542.180240112,4732675.75353454,0,11.8488702774048,2.5,2.85600447654724,2.139484167099,-2.08623361587524,3.13578701019287,yizhuang#9-1_po
PEK,1651743332.0,1756444,VEHICLE,BUS,OTHERS,419541.872018758,4732676.30060021,0,11.8488702774048,2.5,2.85600447654724,2.13658571243286,-2.2459454536438,3.35733771324158,yizhuang#9-1_po
PEK,1651743332.1,1756444,VEHICLE,BUS,OTHERS,419541.587085841,4732676.72783462,0,11.8766231536865,2.5,2.85600447654724,2.13349366188049,-2.38340187072754,3.54827237129211,yizhuang#9-1_po
PEK,1651743332.2,1756444,VEHICLE,BUS,OTHERS,419541.330155049,4732677.10451536,0,11.8974390029907,2.5,2.85600447654724,2.13767337799072,-2.52844166755676,3.75391149520874,yizhuang#9-1_po
PEK,1651743332.3,1756444,VEHICLE,BUS,OTHERS,419541.05330414,4732677.51082535,0,11.913049697876,2.5,2.86160945892334,2.13202452659607,-2.6526153087616,3.93309760093689,yizhuang#9-1_po
PEK,1651743332.4,1756444,VEHICLE,BUS,OTHERS,419540.811405516,4732677.96309635,0,11.913049697876,2.5,2.86656284332275,2.12556862831116,-2.74452114105225,4.07009029388428,yizhuang#9-1_po
PEK,1651743332.5,1756444,VEHICLE,BUS,OTHERS,419540.480255972,4732678.44405884,0,11.913049697876,2.5,2.87027788162231,2.12390637397766,-3.0179455280304,4.47991037368774,yizhuang#9-1_po
PEK,1651743332.6,1756444,VEHICLE,BUS,OTHERS,419540.232737781,4732678.89665748,0,11.913049697876,2.5,2.8730640411377,2.11894106864929,-3.06369972229004,4.5887017250061,yizhuang#9-1_po
PEK,1651743332.7,1756444,VEHICLE,BUS,OTHERS,419539.874155521,4732679.40639546,0,11.913049697876,2.5,2.87515377998352,2.12279415130615,-3.07411503791809,4.60402584075928,yizhuang#9-1_po
PEK,1651743332.8,1756444,VEHICLE,BUS,OTHERS,419539.540326369,4732679.84689302,0,11.913049697876,2.5,2.87672090530396,2.12348031997681,-3.34706687927246,5.02213954925537,yizhuang#9-1_po
PEK,1651743332.9,1756444,VEHICLE,BUS,OTHERS,419539.226243778,4732680.32453479,0,11.9321775436401,2.5,2.8931028842926,2.12365913391113,-3.2101309299469,4.82844209671021,yizhuang#9-1_po
PEK,1651743333.0,1756444,VEHICLE,BUS,OTHERS,419538.848846812,4732680.86443682,0,11.9321775436401,2.5,2.91685795783997,2.12545561790466,-3.27569603919983,4.93316411972046,yizhuang#9-1_po
PEK,1651743333.1,1756444,VEHICLE,BUS,OTHERS,419538.519361553,4732681.36925601,0,11.9321775436401,2.5,2.93574523925781,2.12106156349182,-3.43881511688232,5.15026092529297,yizhuang#9-1_po
PEK,1651743333.2,1756444,VEHICLE,BUS,OTHERS,419538.180567218,4732681.87141532,0,11.9321775436401,2.5,2.94991064071655,2.12411761283875,-3.41210222244263,5.09035873413086,yizhuang#9-1_po
PEK,1651743333.3,1756444,VEHICLE,BUS,OTHERS,419537.757241869,4732682.48521104,0,11.9321775436401,2.5,2.9605348110199,2.12513184547424,-3.70979785919189,5.52170467376709,yizhuang#9-1_po
PEK,1651743333.4,1756444,VEHICLE,BUS,OTHERS,419537.397036587,4732683.05542215,0,11.9321775436401,2.5,2.9605348110199,2.12546586990356,-3.71712231636047,5.5471658706665,yizhuang#9-1_po
PEK,1651743333.5,1756444,VEHICLE,BUS,OTHERS,419537.053977048,4732683.60731555,0,11.9761066436768,2.5,2.9605348110199,2.1211953163147,-3.98998928070068,5.96497440338135,yizhuang#9-1_po
PEK,1651743333.6,1756444,VEHICLE,BUS,OTHERS,419536.655523887,4732684.18652341,0,11.9761066436768,2.5,2.9605348110199,2.12322521209717,-3.96917080879211,5.94491147994995,yizhuang#9-1_po
